# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.1509 785.42 0.734606
  2 2.1509 808.71 0.756389
  3 3.1509 840.09 0.785739
  4 4.1509 853.956 0.798708
  5 5.1509 861.442 0.80571
  6 6.1509 864.734 0.808789
  7 7.1509 873.93 0.81739
  8 8.1509 881.56 0.824526
  9 9.1509 885.544 0.828252
  10 10.1509 871.252 0.814885
  11 11.1509 881.444 0.824417
  12 12.1509 886.736 0.829367
  13 13.1509 888.03 0.830577
  14 14.1509 877.428 0.820661
  15 15.1509 870.492 0.814174
  16 16.1509 872.212 0.815783
  17 17.1509 868.308 0.812131
  18 18.1509 855.99 0.80061
  19 19.1509 848.364 0.793478
  20 20.1509 834.04 0.78008
  21 21.1509 820.15 0.767089
  22 22.1509 807.042 0.754829
  23 23.1509 795.74 0.744258
  24 24.1509 781.534 0.730971
  25 25.1509 762.608 0.71327
  26 26.1509 748.448 0.700026
  27 27.1509 742.572 0.69453
  28 28.1509 746.196 0.69792
  29 29.1509 745.896 0.697639
  30 30.1509 759.252 0.710131
  31 31.1509 758.302 0.709242
  32 32.1509 775.736 0.725548
  33 33.1509 546.842 0.511463
9000000 33 54000
  1 1.1509 819.131 0.766136
  2 2.1509 824.356 0.771023
  3 3.1509 832.278 0.778432
  4 4.1509 833.293 0.779382
  5 5.1509 823.508 0.77023
  6 6.1509 814.794 0.76208
  7 7.1509 819.271 0.766267
  8 8.1509 813.843 0.76119
  9 9.1509 813.477 0.760848
  10 10.1509 805.163 0.753072
  11 11.1509 812.454 0.759891
  12 12.1509 821.989 0.768809
  13 13.1509 824.22 0.770896
  14 14.1509 822.897 0.769658
  15 15.1509 830.162 0.776453
  16 16.1509 845.626 0.790917
  17 17.1509 847.622 0.792784
  18 18.1509 850.957 0.795903
  19 19.1509 850.701 0.795663
  20 20.1509 847.185 0.792375
  21 21.1509 843.102 0.788556
  22 22.1509 834.45 0.780464
  23 23.1509 834.212 0.780241
  24 24.1509 831.075 0.777307
  25 25.1509 822.269 0.769071
  26 26.1509 816.675 0.763839
  27 27.1509 816.542 0.763714
  28 28.1509 817.078 0.764216
  29 29.1509 812.365 0.759808
  30 30.1509 815.01 0.762282
  31 31.1509 811.963 0.759432
  32 32.1509 818.664 0.765699
  33 33.1509 573.668 0.536554
10000000 33 81000
  1 1.1509 796.438 0.744911
  2 2.1509 799.306 0.747594
  3 3.1509 801.614 0.749752
  4 4.1509 801.495 0.749641
  5 5.1509 797.549 0.74595
  6 6.1509 797.385 0.745797
  7 7.1509 806.789 0.754592
  8 8.1509 815.093 0.762359
  9 9.1509 822.855 0.769619
  10 10.1509 819.41 0.766397
  11 11.1509 828.165 0.774585
  12 12.1509 838.14 0.783915
  13 13.1509 840.925 0.78652
  14 14.1509 840.384 0.786014
  15 15.1509 848.131 0.793259
  16 16.1509 861.68 0.805932
  17 17.1509 866.607 0.810541
  18 18.1509 866.833 0.810751
  19 19.1509 861.861 0.806101
  20 20.1509 856.473 0.801062
  21 21.1509 852.287 0.797147
  22 22.1509 845.769 0.791051
  23 23.1509 841.13 0.786712
  24 24.1509 833.643 0.779709
  25 25.1509 826.883 0.773386
  26 26.1509 819.689 0.766658
  27 27.1509 815.834 0.763052
  28 28.1509 816.56 0.763731
  29 29.1509 811.386 0.758892
  30 30.1509 807.891 0.755623
  31 31.1509 802.259 0.750356
  32 32.1509 801.092 0.749264
  33 33.1509 558.445 0.522315
11000000 33 108000
  1 1.1509 788.472 0.73746
  2 2.1509 797.655 0.746049
  3 3.1509 805.001 0.75292
  4 4.1509 811.639 0.759129
  5 5.1509 813.138 0.760531
  6 6.1509 814.633 0.761929
  7 7.1509 821.345 0.768207
  8 8.1509 826.572 0.773096
  9 9.1509 829.564 0.775894
  10 10.1509 825.33 0.771934
  11 11.1509 832.944 0.779056
  12 12.1509 842.899 0.788366
  13 13.1509 845.462 0.790763
  14 14.1509 846.528 0.79176
  15 15.1509 855.793 0.800426
  16 16.1509 870.893 0.814549
  17 17.1509 873.397 0.816891
  18 18.1509 873.317 0.816817
  19 19.1509 870.613 0.814287
  20 20.1509 864.698 0.808755
  21 21.1509 854.604 0.799314
  22 22.1509 845.679 0.790966
  23 23.1509 839.502 0.785189
  24 24.1509 825.878 0.772446
  25 25.1509 814.9 0.762179
  26 26.1509 806.55 0.754369
  27 27.1509 800.855 0.749042
  28 28.1509 798.899 0.747213
  29 29.1509 794.168 0.742788
  30 30.1509 789.787 0.73869
  31 31.1509 785.297 0.734491
  32 32.1509 785.436 0.734621
  33 33.1509 548.55 0.513061
12000000 33 135000
  1 1.1509 791.627 0.740411
  2 2.1509 796.043 0.744541
  3 3.1509 796.957 0.745397
  4 4.1509 800.418 0.748634
  5 5.1509 798.713 0.747039
  6 6.1509 798.731 0.747056
  7 7.1509 804.57 0.752517
  8 8.1509 808.45 0.756146
  9 9.1509 812.05 0.759513
  10 10.1509 811.592 0.759084
  11 11.1509 822.125 0.768936
  12 12.1509 834.988 0.780967
  13 13.1509 841.277 0.786849
  14 14.1509 846.416 0.791655
  15 15.1509 857.53 0.80205
  16 16.1509 869.336 0.813093
  17 17.1509 871.241 0.814874
  18 18.1509 872.396 0.815955
  19 19.1509 870.377 0.814066
  20 20.1509 865.672 0.809666
  21 21.1509 858.103 0.802586
  22 22.1509 852.199 0.797065
  23 23.1509 849.542 0.794579
  24 24.1509 840.264 0.785902
  25 25.1509 829.65 0.775974
  26 26.1509 822.954 0.769712
  27 27.1509 816.69 0.763853
  28 28.1509 812.051 0.759514
  29 29.1509 805.418 0.75331
  30 30.1509 800.54 0.748748
  31 31.1509 794.98 0.743548
  32 32.1509 794.091 0.742716
  33 33.1509 553.011 0.517233
