# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
1000000 34 27000
  1 0.5 771.63 0.675823
  2 1.5 808.926 0.708488
  3 2.5 788.35 0.690467
  4 3.5 784.204 0.686835
  5 4.5 808.94 0.7085
  6 5.5 795.476 0.696708
  7 6.5 818.372 0.716761
  8 7.5 797.16 0.698183
  9 8.5 802.872 0.703186
  10 9.5 788.822 0.69088
  11 10.5 791.36 0.693103
  12 11.5 788.674 0.69075
  13 12.5 816.02 0.714701
  14 13.5 799.614 0.700332
  15 14.5 783.782 0.686466
  16 15.5 790.842 0.692649
  17 16.5 794.962 0.696258
  18 17.5 803.25 0.703517
  19 18.5 816.676 0.715276
  20 19.5 793.624 0.695086
  21 20.5 800.2 0.700845
  22 21.5 806.386 0.706263
  23 22.5 787.346 0.689587
  24 23.5 793.51 0.694986
  25 24.5 803.022 0.703317
  26 25.5 800.03 0.700696
  27 26.5 797.73 0.698682
  28 27.5 817.886 0.716335
  29 28.5 812.548 0.71166
  30 29.5 781.202 0.684206
  31 30.5 819.398 0.71766
  32 31.5 809.66 0.709131
  33 32.5 808.018 0.707693
  34 33.5 619.508 0.542588
2000000 34 54000
  1 0.5 785.627 0.688082
  2 1.5 804.064 0.70423
  3 2.5 787.964 0.690129
  4 3.5 790.693 0.692519
  5 4.5 803.071 0.70336
  6 5.5 793.137 0.694659
  7 6.5 812.714 0.711806
  8 7.5 799.209 0.699977
  9 8.5 800.031 0.700697
  10 9.5 793.157 0.694677
  11 10.5 793.835 0.695271
  12 11.5 797.808 0.69875
  13 12.5 810.965 0.710274
  14 13.5 796.254 0.697389
  15 14.5 794.354 0.695725
  16 15.5 785.424 0.687904
  17 16.5 793.729 0.695178
  18 17.5 805.126 0.70516
  19 18.5 811.495 0.710738
  20 19.5 799.293 0.700051
  21 20.5 801.639 0.702106
  22 21.5 803.928 0.70411
  23 22.5 781.111 0.684126
  24 23.5 803.346 0.703601
  25 24.5 789.862 0.691791
  26 25.5 798.158 0.699057
  27 26.5 803.434 0.703678
  28 27.5 823.909 0.721611
  29 28.5 804.534 0.704641
  30 29.5 791.51 0.693234
  31 30.5 817.657 0.716135
  32 31.5 812.884 0.711954
  33 32.5 799.943 0.70062
  34 33.5 610.135 0.534379
3000000 34 81000
  1 0.5 639.459 0.560062
  2 1.5 815.608 0.71434
  3 2.5 804.77 0.704848
  4 3.5 804.917 0.704977
  5 4.5 809.887 0.70933
  6 5.5 801.535 0.702014
  7 6.5 817.073 0.715623
  8 7.5 807.793 0.707495
  9 8.5 808.915 0.708479
  10 9.5 803.656 0.703872
  11 10.5 805.234 0.705254
  12 11.5 811.057 0.710354
  13 12.5 815.556 0.714295
  14 13.5 800.431 0.701047
  15 14.5 800.91 0.701467
  16 15.5 797.423 0.698413
  17 16.5 802.531 0.702887
  18 17.5 810.001 0.70943
  19 18.5 815.102 0.713897
  20 19.5 805.783 0.705735
  21 20.5 806.419 0.706292
  22 21.5 809.113 0.708651
  23 22.5 797.845 0.698783
  24 23.5 812.839 0.711915
  25 24.5 801.581 0.702055
  26 25.5 809.653 0.709125
  27 26.5 812.775 0.711859
  28 27.5 827.199 0.724492
  29 28.5 816.249 0.714902
  30 29.5 809.149 0.708683
  31 30.5 825.15 0.722697
  32 31.5 820.555 0.718673
  33 32.5 810.215 0.709617
  34 33.5 463.617 0.406054
4000000 34 108000
  1 0.5 563.924 0.493906
  2 1.5 821.989 0.719928
  3 2.5 812.264 0.711411
  4 3.5 812.545 0.711658
  5 4.5 817.852 0.716305
  6 5.5 812.043 0.711217
  7 6.5 823.333 0.721106
  8 7.5 816.206 0.714864
  9 8.5 816.4 0.715034
  10 9.5 812.334 0.711473
  11 10.5 812.421 0.711548
  12 11.5 815.581 0.714316
  13 12.5 819.489 0.71774
  14 13.5 807.563 0.707295
  15 14.5 807.532 0.707267
  16 15.5 805.595 0.70557
  17 16.5 809.572 0.709053
  18 17.5 815.338 0.714104
  19 18.5 818.678 0.717029
  20 19.5 810.065 0.709486
  21 20.5 809.211 0.708737
  22 21.5 812.383 0.711516
  23 22.5 803.096 0.703382
  24 23.5 810.857 0.710179
  25 24.5 802.1 0.702509
  26 25.5 810.347 0.709732
  27 26.5 816.093 0.714765
  28 27.5 827.634 0.724873
  29 28.5 817.381 0.715893
  30 29.5 811.18 0.710462
  31 30.5 822.87 0.720701
  32 31.5 821.338 0.719359
  33 32.5 816.587 0.715198
  34 33.5 388.197 0.339998
5000000 34 135000
  1 0.5 517.455 0.453207
  2 1.5 819.689 0.717914
  3 2.5 813.88 0.712827
  4 3.5 814.071 0.712994
  5 4.5 819.206 0.717492
  6 5.5 813.522 0.712514
  7 6.5 823.284 0.721063
  8 7.5 819.536 0.71778
  9 8.5 819.444 0.7177
  10 9.5 815.118 0.713911
  11 10.5 816.855 0.715433
  12 11.5 820.553 0.718671
  13 12.5 822.406 0.720294
  14 13.5 814.36 0.713247
  15 14.5 813.843 0.712795
  16 15.5 811.298 0.710566
