# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.11948 832.656 0.785843
  2 2.11948 834.414 0.787502
  3 3.11948 834.184 0.787285
  4 4.11948 834.528 0.787609
  5 5.11948 832.522 0.785716
  6 6.11948 826.548 0.780078
  7 7.11948 825.314 0.778913
  8 8.11948 826.848 0.780361
  9 9.11948 830.156 0.783483
  10 10.1195 831.758 0.784995
  11 11.1195 834.022 0.787132
  12 12.1195 831.774 0.78501
  13 13.1195 831.856 0.785088
  14 14.1195 829.58 0.78294
  15 15.1195 819.612 0.773532
  16 16.1195 813.734 0.767985
  17 17.1195 817.472 0.771512
  18 18.1195 827.45 0.780929
  19 19.1195 832.556 0.785748
  20 20.1195 829.682 0.783036
  21 21.1195 831.33 0.784591
  22 22.1195 825.01 0.778627
  23 23.1195 822.65 0.776399
  24 24.1195 829.486 0.782851
  25 25.1195 833.064 0.786228
  26 26.1195 832.414 0.785614
  27 27.1195 826.28 0.779825
  28 28.1195 825.896 0.779463
  29 29.1195 831.628 0.784872
  30 30.1195 825.89 0.779457
  31 31.1195 834.752 0.787821
  32 32.1195 842.194 0.794844
  33 33.1195 462.74 0.436724
9000000 33 54000
  1 1.11948 833.49 0.78663
  2 2.11948 833.737 0.786863
  3 3.11948 829.778 0.783126
  4 4.11948 835.427 0.788458
  5 5.11948 834.118 0.787222
  6 6.11948 825.839 0.779409
  7 7.11948 833.07 0.786233
  8 8.11948 831.863 0.785094
  9 9.11948 823.614 0.777309
  10 10.1195 830.092 0.783423
  11 11.1195 832.13 0.785346
  12 12.1195 825.88 0.779448
  13 13.1195 830.821 0.784111
  14 14.1195 828.483 0.781904
  15 15.1195 821.93 0.77572
  16 16.1195 817.638 0.771669
  17 17.1195 820.311 0.774192
  18 18.1195 825.115 0.778726
  19 19.1195 827.596 0.781067
  20 20.1195 829.099 0.782486
  21 21.1195 828.811 0.782214
  22 22.1195 827.744 0.781207
  23 23.1195 829.052 0.782441
  24 24.1195 831.219 0.784486
  25 25.1195 833.156 0.786315
  26 26.1195 833.228 0.786383
  27 27.1195 828.897 0.782295
  28 28.1195 825.366 0.778963
  29 29.1195 830.789 0.784081
  30 30.1195 827.06 0.780561
  31 31.1195 835.785 0.788796
  32 32.1195 838.935 0.791769
  33 33.1195 459.927 0.434069
10000000 33 81000
  1 1.11948 833.115 0.786276
  2 2.11948 832.34 0.785544
  3 3.11948 828.893 0.782291
  4 4.11948 834.363 0.787453
  5 5.11948 831.709 0.784949
  6 6.11948 828.299 0.781731
  7 7.11948 832.968 0.786137
  8 8.11948 832.805 0.785984
  9 9.11948 827.52 0.780995
  10 10.1195 830.311 0.783629
  11 11.1195 832.627 0.785816
  12 12.1195 827.189 0.780683
  13 13.1195 831.892 0.785122
  14 14.1195 833.103 0.786264
  15 15.1195 826.256 0.779803
  16 16.1195 820.624 0.774487
  17 17.1195 824.246 0.777906
  18 18.1195 826.23 0.779778
  19 19.1195 829.248 0.782626
  20 20.1195 828.175 0.781614
  21 21.1195 826.289 0.779834
  22 22.1195 827.28 0.780769
  23 23.1195 825.333 0.778932
  24 24.1195 827.033 0.780536
  25 25.1195 829.285 0.782661
  26 26.1195 830.179 0.783505
  27 27.1195 827.959 0.78141
  28 28.1195 825.66 0.77924
  29 29.1195 830.617 0.783919
  30 30.1195 830.633 0.783933
  31 31.1195 834.881 0.787943
  32 32.1195 834.217 0.787316
  33 33.1195 458.721 0.432931
11000000 33 108000
  1 1.11948 832.973 0.786142
  2 2.11948 831.254 0.78452
  3 3.11948 830.459 0.783769
  4 4.11948 834.506 0.787589
  5 5.11948 830.932 0.784216
  6 6.11948 828.293 0.781725
  7 7.11948 832.308 0.785514
  8 8.11948 831.345 0.784605
  9 9.11948 826.62 0.780147
  10 10.1195 830.283 0.783603
  11 11.1195 831.566 0.784814
  12 12.1195 828.227 0.781663
  13 13.1195 830.897 0.784183
  14 14.1195 831.552 0.784801
  15 15.1195 826.143 0.779696
  16 16.1195 821.252 0.77508
  17 17.1195 825.742 0.779318
  18 18.1195 825.4 0.778995
  19 19.1195 828.989 0.782382
  20 20.1195 829.143 0.782528
  21 21.1195 826.775 0.780293
  22 22.1195 829.229 0.782608
  23 23.1195 828.216 0.781652
  24 24.1195 827.849 0.781306
  25 25.1195 828.626 0.78204
  26 26.1195 830.532 0.783838
  27 27.1195 828.087 0.781531
  28 28.1195 826.275 0.77982
  29 29.1195 831.292 0.784555
  30 30.1195 831.026 0.784304
  31 31.1195 832.056 0.785277
