950	-0.023681	0.017613	-0.022759	0.057787																					
960	0.104077	-0.024145	-0.023779	0.063291																					
970	0.120008	0.046893	0.020938	0.155795																					
980	0.073448	0.029657	0.103208	0.149092																					
990	0.066073	0.045957	0.046412	0.142845																					
1000	0.08786	0.098612	0.129003	0.117282																					
1010	0.035836	0.001522	-0.003657	0.053508																					
1020	0.009279	0.002921	0.03652	0.061596																					
1030	0.088489	0.070154	0.059464	0.084268																					
1040	0.152743	0.089173	-0.032227	0.165063																					
1050	0.076504	0.001439	-0.013471	0.125548																					
1060	0.130901	0.038593	0.086121	0.017303																					
1070	0.11673	0.044509	0.093244	0.023689																					
1080	0.085433	0.007287	0.062294	0.054238																					
1090	0.034659	0.086604	0.07059	0.022701																					
1100	0.085416	0.105387	0.117127	0.101984																					
1110	0.085822	0.076533	0.037753	-0.058137																					
1120	0.070362	0.068591	0.095751	-0.05164																					
1130	0.078734	0.089217	0.030472	0.083425																					
1140	0.074848	0.120854	0.044174	0.058692																					
1150	0.035979	0.107625	-0.004897	0.101688																					
1160	0.052816	0.044202	0.076239	0.155265																					
1170	0.024324	0.042285	-0.020017	0.074607																					
1180	0.087822	0.130401	0.075879	0.04219																					
1190	0.045904	0.049162	0.167276	0.075616																					
1200	-0.048308	0.070645	0.141243	0.041915																					
1210	0.108148	0.029846	0.04092	0.08172																					
1220	-0.080108	-0.065688	-0.025025	-0.011959																					
1230	0.026761	0.03124	0.037252	-0.029784																					
1240	0.109641	0.012263	0.073544	-0.015607																					
1250	0.05385	0.067762	0.023644	0.054088																					
1260	0.128904	0.105434	0.024396	0.037106																					
1270	0.064686	0.083733	-0.043263	-0.044368																					
1280	0.079911	0.106008	-0.021448	0.066928																					
1290	0.0754	0.120862	0.070699	0.062363																					
1300	0.142375	-0.039675	0.151405	-0.057226																					
1310	0.109928	-0.049228	-0.049666	0.006695																					
1320	0.059766	0.096617	-0.035472	-0.016746																					
1330	0.039403	0.002071	-0.024603	-0.041202																					
1340	0.075531	0.024163	0.003847	0.031271																					
1350	0.013254	0.056288	0.019842	0.10552																					
1360	-0.030167	-0.02845	0.071148	0.056515																					
1370	-0.00359	-0.032432	0.121139	0.032184																					
1380	0.032392	0.003925	0.053921	0.055342																					
1390	0.087342	0.027997	0.113086	0.040797																					
1400	-0.045464	0.008242	0.144011	0.001377																					
1410	-0.028595	0.0477	0.156566	0.055141																					
1420	0.04294	-0.055146	0.157803	0.01675																					
1430	0.051965	0.008088	0.048914	-0.027786																					
1440	0.076637	-0.01333	0.049653	0.005232																					
1450	0.050269	-0.012171	0.140701	0.006679																					
1460	0.095984	0.050653	0.129979	0.049395																					
1470	0.095779	-0.03326	0.071392	0.007727																					
1480	0.04504	-0.020921	0.092353	0.126689																					
1490	0.044836	0.035357	0.148646	0.139344																					
1500	-0.033821	-0.060762	0.117812	-0.015365																					
1510	-0.07144	0.012722	0.112217	0.024146																					
1520	0.055995	0.06547	0.144498	-0.048218																					
1530	-0.000744	0.065266	0.041301	-0.026363																					
1540	0.021858	0.089328	-0.056821	-0.03013																					
1550	0.056908	-0.012096	0.020852	0.042598																					
1560	0.028623	0.02378	0.068736	0.098067																					
1570	0.019335	-0.003926	-0.003496	0.066911																					
1580	0.077978	0.044511	0.000635	0.07357																					
1590	0.015779	0.020673	0.05949	-0.000662																					
1600	-0.040066	0.022255	0.072419	0.046568																					
1610	0.0072	-0.009809	0.086305	0.062874																					
1620	-0.044035	-0.039082	0.064114	0.083074																					
1630	0.046068	0.078901	0.128972	0.085433																					
1640	-0.028496	0.111682	-0.018314	0.042651																					
1650	-0.01278	0.090651	-0.043561	0.063386																					
1660	0.072312	0.108804	0.09429	0.012643																					
1670	-0.019289	0.040337	-0.015979	0.109114																					
1680	-0.054224	0.003265	-0.005293	0.116404																					
1690	0.009983	0.032324	0.039513	0.033311																					
1700	0.02746	-0.031796	0.033665	0.094423																					
1710	0.119183	-0.076882	0.073581	0.077118																					
1720	0.037425	-0.036149	0.059983	-0.037858																					
1730	0.027237	-0.050915	0.067396	-0.006369																					
1740	0.083873	-0.06146	-0.029094	0.057176																					
1750	0.010724	0.003816	0.088283	0.058847																					
1760	0.041394	0.020645	-0.014192	-0.002485																					
1770	0.106629	-0.095106	-0.007055	-0.001903																					
1780	0.060155	0.002269	0.005857	0.013858																					
1790	0.07641	-0.006597	0.018376	0.031186																					
1800	0.064769	0.04075	0.065281	-0.005438																					
1810	-0.020616	0.03788	-0.078008	0.104378																					
1820	0.038534	-0.030456	0.072757	0.004629																					
1830	-0.021516	-0.014231	0.018828	0.062253																					
1840	-0.011313	0.0618	0.006339	0.024461																					
1850	0.079638	0.054609	0.046039	-0.01614																					
1860	0.028642	0.034188	-0.024452	0.08928																					
1870	0.085122	0.077485	0.0061	0.047426																					
1880	0.029563	0.022227	0.043073	-0.00921																					
1890	0.013063	0.010377	0.078928	0.038719																					
1900	0.053139	0.062121	-0.062563	-0.001765																					
1910	0.031468	0.043872	-0.036772	0.060868																					
1920	0.008374	0.041724	-0.002619	0.024126																					
1930	0.117214	0.081168	-0.007316	0.059292																					
1940	0.050729	0.083541	-0.008067	0.008697																					
1950	-0.022854	-0.00361	0.015704	0.034076																					
1960	-0.053524	0.131575	0.027062	0.065484																					
1970	0.020273	0.085013	0.073112	0.042761																					
1980	0.031371	0.078117	0.114573	0.033552																					
1990	0.022696	0.056659	0.05139	0.001308																					
2000	0.068855	0.075561	0.072012	-0.002678																					
2010	0.055434	0.025485	0.030125	0.07839																					
2020	-0.032768	-0.025462	0.098584	0.03497																					
2030	0.041531	0.059312	0.080957	0.117116																					
2040	-0.074253	0.021113	0.103948	0.048839																					
2050	0.078169	0.000054	0.015731	0.01346																					
2060	0.038337	0.031717	-0.019982	0.160578																					
2070	-0.006423	0.115943	0.025417	0.037445																					
2080	0.065324	0.071267	0.048284	0.024954																					
2090	0.007985	-0.000729	0.076757	0.016524																					
2100	0.051579	0.017448	0.084272	-0.037424																					
2110	0.077085	0.040681	0.035161	0.007256																					
2120	0.07157	0.019792	0.086335	0.01719																					
2130	0.09329	0.034239	0.030909	0.110096																					
2140	0.004907	0.046989	0.082208	0.06199																					
2150	0.033735	-0.040491	-0.016059	0.116499																					
2160	0.008412	-0.078335	-0.033393	0.038484																					
2170	0.055016	0.046233	0.02054	0.075486																					
2180	0.098551	0.06791	0.046402	0.075321																					
2190	0.008985	0.011674	0.058068	-0.006602																					
2200	-0.123712	0.012731	0.070159	0.078496																					
2210	0.068562	0.042815	0.019489	0.088154																					
2220	0.045297	0.025962	0.0567	0.04339																					
2230	-0.059884	0.044119	0.035678	0.063																					
2240	0.052334	0.055212	-0.059339	0.049809																					
2250	-0.011455	0.037605	0.018569	0.099326																					
2260	0.087136	0.07035	0.011958	0.14371																					
2270	0.028251	0.044479	0.023911	0.007236																					
2280	-0.023119	0.094534	0.064683	0.086273																					
2290	0.044702	0.075371	0.106111	0.044429																					
2300	0.00291	0.041431	0.040145	-0.028397																					
2310	0.031226	0.032679	0.033134	-0.073777																					
2320	0.048067	0.064955	0.00572	-0.057779																					
2330	-0.030288	0.024988	0.003645	-0.019943																					
2340	0.029453	0.015465	-0.02431	0.085899																					
2350	0.079104	0.01162	-0.031838	0.016311																					
2360	-0.0222	0.052845	-0.057997	0.078165																					
2370	-0.019373	0.08118	0.027391	0.072329																					
2380	0.091739	-0.007913	0.038479	0.027576																					
2390	0.051339	0.04135	-0.027222	0.064965																					
2400	0.010417	-0.008978	0.019948	0.038234																					
2410	0.029555	0.011856	-0.074693	-0.02211																					
2420	0.085338	0.037313	-0.07932	0.008505																					
2430	0.100267	-0.025455	0.060505	-0.053249																					
2440	-0.053887	0.08418	0.112006	-0.013759																					
2450	-0.069745	0.040626	-0.006011	0.02663																					
2460	0.003401	0.024831	0.028286	0.051299																					
2470	-0.040736	0.090768	0.034494	0.021332																					
2480	-0.07341	0.043886	0.006222	0.084162																					
2490	-0.050416	0.042932	0.028491	0.08142																					
2500	0.017107	-0.064136	0.016069	0.004643																					
2510	-0.07507	0.028507	0.059103	-0.042487																					
2520	-0.004152	0.031749	-0.020134	-0.026372																					
2530	0.004666	0.001832	0.003615	-0.1085																					
2540	0.041688	0.024322	0.102266	-0.042556																					
2550	-0.007415	0.038165	0.053031	0.094606																					
2560	0.027044	0.063703	-0.062133	-0.025941																					
2570	0.004621	-0.116936	0.040285	0.011897																					
2580	0.108695	-0.053865	-0.040714	-0.000748																					
2590	0.111752	0.040984	-0.018071	0.049069																					
2600	0.038794	0.019348	-0.006872	-0.00002																					
2610	0.015528	-0.020648	-0.017438	-0.004827																					
2620	0.039706	-0.003792	0.043124	-0.010136																					
2630	-0.013207	-0.10259	0.027579	0.006306																					
2640	-0.09602	0.037521	0.077366	-0.007314																					
2650	0.028589	0.092036	0.007892	-0.003842																					
2660	-0.045255	0.00983	-0.032057	0.085597																					
2670	0.001483	-0.057999	0.060332	-0.067167																					
2680	0.064928	0.023808	-0.002131	0.017148																					
2690	0.004301	-0.033899	0.013131	0.026489																					
2700	0.025046	0.019715	0.003662	-0.043673																					
2710	0.04748	0.014477	-0.000433	-0.060169																					
2720	0.043873	-0.106015	0.042746	0.049441																					
2730	-0.007396	-0.099696	-0.048342	0.024368																					
2740	0.041611	-0.084662	0.092991	0.009905																					
2750	-0.050927	-0.099874	0.095489	0.005654																					
2760	0.106971	-0.053761	0.002206	0.017995																					
2770	0.090001	-0.037355	0.031076	-0.021052																					
2780	0.039661	0.064565	0.03809	-0.018768																					
2790	0.044276	0.012313	-0.063778	-0.006404																					
2800	0.009963	-0.044311	0.03721	0.083566																					
2810	-0.001534	0.056303	0.026609	0.069559																					
2820	-0.016641	0.05303	-0.005734	0.064697																					
2830	-0.005997	0.063093	0.073378	0.017332																					
2840	0.041484	0.018991	-0.035027	-0.004307																					
2850	0.046157	-0.028202	0.02685	0.006173																					
2860	0.020774	-0.025697	0.073518	0.006869																					
2870	0.099343	0.026043	-0.033803	0.027062																					
2880	0.116258	0.034122	0.03071	0.06783																					
2890	0.04653	0.024469	-0.031339	0.037995																					
2900	-0.021312	0.041175	-0.027646	-0.013153																					
2910	0.01946	0.009557	0.086636	0.04391																					
2920	0.046086	-0.046165	0.056569	0.098618																					
2930	0.045971	-0.109923	0.023724	0.00721																					
2940	0.087159	-0.028468	0.06845	0.010649																					
2950	-0.01058	-0.065833	0.09131	0.117422																					
2960	-0.087221	-0.006525	0.029049	-0.009257																					
2970	0.011561	0.034046	0.053281	-0.023426																					
2980	-0.016222	-0.075012	0.139274	0.037442																					
2990	-0.007459	-0.072489	0.031365	0.013838																					
3000	0.057003	0.029204	-0.005329	0.060356																					
3010	0.025974	0.022556	0.056363	0.007342																					
3020	0.041493	-0.064019	0.088392	0.037363																					
3030	0.001038	0.004194	0.032	0.069508																					
3040	0.02975	0.059286	0.155759	-0.02481																					
3050	0.022087	-0.023459	0.151744	-0.011107																					
3060	-0.029088	-0.028544	0.003257	0.043069																					
3070	0.015588	0.06372	0.090799	0.027577																					
3080	-0.007699	0.062449	0.071378	0.060407																					
3090	0.049457	-0.044609	0.030456	0.06434																					
3100	0.041705	0.008624	0.034767	0.121145																					
3110	0.049577	0.055387	0.105136	0.065244																					
3120	0.066534	0.042698	0.132249	0.064243																					
3130	0.083046	0.049414	0.039475	0.046208																					
3140	0.020791	-0.069919	0.158167	0.030394																					
3150	0.073992	-0.048609	0.043781	0.02897																					
3160	0.122622	-0.018787	0.012615	0.069822																					
3170	0.123476	0.010111	0.046209	-0.092939																					
3180	0.11237	-0.014607	-0.024013	-0.0795																					
3190	0.060858	-0.029689	0.007251	0.073731																					
3200	-0.010684	0.060112	-0.012196	0.038785																					
3210	0.13384	0.139514	0.038418	-0.001496																					
3220	0.075096	0.116111	0.012728	-0.000378																					
3230	-0.023604	0.09946	0.051106	0.038311																					
3240	0.082019	0.071848	0.027217	-0.006637																					
3250	0.054088	0.099719	0.03531	-0.05622																					
3260	0.031454	0.001012	-0.052376	0.018104																					
3270	-0.000983	0.00677	-0.064681	0.066951																					
3280	0.006387	0.08036	-0.010602	0.050631																					
3290	-0.018299	0.051302	-0.049264	-0.088038																					
3300	0.042903	0.02739	-0.022973	-0.147148																					
3310	-0.050202	0.016591	-0.007542	-0.040175																					
3320	0.072155	0.012085	0.000517	0.028763																					
3330	0.098705	-0.031785	0.033035	-0.055463																					
3340	-0.003729	0.036377	0.108942	0.07967																					
3350	0.02255	0.062476	0.099574	0.08302																					
3360	0.09057	0.078036	0.064261	0.024218																					
3370	0.03049	0.019983	0.072538	-0.106334																					
3380	-0.032008	0.022603	0.005344	-0.029943																					
3390	0.088051	0.038393	0.029929	0.025257																					
3400	-0.026393	0.024289	0.041669	0.009699																					
3410	-0.003399	0.123428	-0.003234	0.044974																					
3420	0.072734	0.015062	0.016118	0.021022																					
3430	-0.021552	0.016901	-0.021592	0.026968																					
3440	-0.058344	-0.057722	0.054543	0.066353																					
3450	0.036579	-0.037752	0.061964	-0.018872																					
3460	0.130924	0.023456	-0.03889	0.017933																					
3470	0.011905	0.088362	0.038573	0.080771																					
3480	-0.080847	0.038754	0.038032	0.083482																					
3490	0.036538	0.056844	0.017787	0.056981																					
3500	-0.041067	0.065912	0.096295	0.012244																					
3510	0.019396	-0.030398	-0.022345	0.014035																					
3520	0.010836	-0.012641	0.000027	0.106654																					
3530	-0.002897	0.058851	0.050907	0.060755																					
3540	0.037273	-0.042953	-0.03389	0.037116																					
3550	0.012153	-0.020444	0.036201	0.094044																					
3560	0.020563	0.062121	0.034018	0.092196																					
3570	0.042289	0.071592	0.012434	0.058978																					
3580	-0.008935	0.046137	0.008113	0.106108																					
3590	0.129219	0.069326	-0.126246	0.01043																					
3600	-0.021124	0.068091	-0.028221	0.054943																					
3610	0.068105	0.050195	0.05806	0.073675																					
3620	0.010396	0.045793	0.025741	0.092109																					
3630	-0.023094	0.094263	0.027132	0.031502																					
3640	0.002683	0.049641	0.065425	-0.001131																					
3650	0.027133	-0.041884	0.087046	-0.009304																					
3660	-0.030289	-0.029858	-0.025238	-0.009084																					
3670	0.041545	0.085643	-0.006845	-0.00934																					
3680	-0.02011	-0.000549	0.002437	0.037298																					
3690	0.068924	0.001015	0.075638	0.03349																					
3700	0.028349	0.086776	0.119849	-0.009518																					
3710	-0.063828	0.046748	-0.016415	0.070228																					
3720	0.005799	0.037731	-0.000369	0.020058																					
3730	0.013721	0.040532	0.02693	-0.001738																					
3740	0.020395	0.111864	0.033908	0.129194																					
3750	0.016041	0.05184	-0.069431	0.05527																					
3760	0.026049	0.097913	0.01253	0.106719																					
3770	0.050414	0.076391	0.176236	0.057252																					
3780	-0.014606	0.049368	-0.001546	0.038248																					
3790	-0.022516	0.031289	0.042587	0.086221																					
3800	0.098651	0.033323	-0.070779	-0.038255																					
3810	0.101603	0.013245	0.118994	0.02976																					
3820	0.08827	0.078492	0.136598	0.045727																					
3830	0.071806	-0.012179	0.028856	-0.029489																					
3840	-0.007574	0.059234	0.033179	-0.023566																					
3850	-0.017262	0.110677	0.001539	0.00991																					
3860	0.031356	0.064972	0.015647	0.013712																					
3870	-0.04511	0.080669	0.009604	0.064284																					
3880	-0.009523	0.008543	0.050685	0.074275																					
3890	0.054588	0.100605	0.031705	0.041983																					
3900	0.047038	0.085499	-0.013983	0.042808																					
3910	0.039622	0.049766	-0.067703	-0.008213																					
3920	0.089927	0.096605	-0.041691	0.11474																					
3930	-0.039356	0.107373	-0.02702	0.099593																					
3940	-0.00811	0.09131	-0.051224	0.026108																					
3950	0.037447	0.071814	0.052918	0.058206																					
3960	0.078777	0.026296	-0.014498	0.093383																					
3970	0.040127	-0.022708	-0.1821	0.032822																					
3980	-0.000809	0.054317	-0.016012	0.096205																					
3990	0.014553	-0.015071	0.041102	0.102986																					
4000	0.037513	0.087182	0.006843	0.058327																					
4010	0.108352	0.122187	-0.082318	-0.011998																					
4020	0.030064	0.097457	0.147602	-0.007765																					
4030	-0.059166	0.063375	0.036822	0.075523																					
4040	0.108702	-0.018816	-0.062831	-0.011127																					
4050	0.03179	0.024348	-0.034507	-0.015242																					
4060	0.062259	0.018492	-0.131362	-0.011244																					
4070	0.123468	-0.063082	-0.050885	0.041211																					
4080	-0.014681	0.047764	0.00471	0.071285																					
4090	0.06356	-0.050704	0.106549	0.040182																					
4100	0.00711	-0.037974	0.023063	0.077905																					
4110	0.04434	0.01199	0.026861	0.058779																					
4120	0.067748	0.006961	0.060203	0.05703																					
4130	-0.022423	0.041033	0.028263	0.082736																					
4140	-0.046908	0.062171	0.022901	0.103181																					
4150	0.051862	0.030777	-0.007202	0.086556																					
4160	0.034468	0.101186	-0.046811	0.052816																					
4170	0.001581	0.051314	0.017264	0.019599																					
4180	0.050074	0.039468	0.011718	-0.017287																					
4190	0.091917	0.081037	-0.07858	0.018283																					
4200	0.042386	0.050376	0.032839	0.046491																					
4210	0.095192	0.00435	-0.028984	0.07492																					
4220	0.114652	-0.021239	-0.031857	0.090819																					
4230	0.011992	-0.004441	-0.089666	0.122991																					
4240	0.124265	-0.035527	-0.026048	0.091946																					
4250	0.090565	0.050917	0.019066	0.049279																					
4260	0.073314	0.040621	-0.06717	0.105301																					
4270	-0.02239	-0.123411	0.041513	0.068085																					
4280	0.018498	-0.10001	0.037062	0.041117																					
4290	-0.069912	-0.013506	-0.056358	-0.055239																					
4300	-0.001886	0.030025	0.095268	-0.018481																					
4310	0.046001	0.065337	0.013703	-0.118949																					
4320	-0.03073	-0.055658	0.028241	-0.022311																					
4330	-0.021075	0.00684	0.082092	0.087087																					
4340	-0.009689	0.004223	0.003538	0.066369																					
4350	-0.041588	-0.001478	-0.002307	0.040365																					
4360	0.041603	0.033331	0.113453	0.034748																					
4370	-0.029113	0.074673	0.099137	0.069247																					
4380	0.044017	0.038576	0.119807	0.013636																					
4390	0.101202	0.023429	0.089687	0.039151																					
4400	0.079869	0.00354	0.088873	-0.026387																					
4410	-0.029169	-0.019875	0.083207	-0.024823																					
4420	-0.043093	-0.011005	-0.026442	-0.016848																					
4430	0.113239	0.039194	0.040685	-0.042911																					
4440	0.023715	0.071306	-0.037321	0.05963																					
4450	-0.113112	0.083579	-0.044458	0.031916																					
4460	0.028834	0.042828	0.058533	0.113406																					
4470	0.060998	-0.028102	0.039799	0.045164																					
4480	-0.060434	0.004097	0.031036	0.023979																					
4490	-0.081346	0.008093	-0.00905	0.074746																					
4500	-0.011064	-0.069745	0.019057	-0.023547																					
4510	-0.063053	-0.029683	0.10364	0.030388																					
4520	-0.039049	-0.057934	0.020008	0.039307																					
4530	-0.116063	-0.091279	-0.04572	0.050113																					
4540	-0.088499	0.02577	-0.020823	0.136236																					
4550	-0.170525	0.072778	0.009434	0.024053																					
4560	-0.113415	0.071532	0.034257	0.028064																					
4570	-0.110508	0.037218	0.013486	-0.016052																					
4580	-0.075642	-0.043285	0.050374	0.000004																					
4590	-0.023426	-0.062526	0.073276	-0.013208																					
4600	-0.025111	0.00155	0.059272	0.076115																					
4610	-0.007526	0.018077	0.024376	0.00296																					
4620	-0.007887	-0.023603	0.06185	0.027894																					
4630	0.104283	0.068562	0.045716	0.08523																					
4640	0.008184	-0.018862	-0.02177	0.058493																					
4650	-0.006885	-0.008684	0.065788	0.002841																					
4660	0.021245	0.050979	0.092334	0.007929																					
4670	0.028753	-0.010662	-0.045251	0.014224																					
4680	0.024079	-0.036282	-0.075535	-0.026195																					
4690	0.043608	-0.000878	0.01243	0.048726																					
4700	0.039194	-0.095135	-0.002031	0.003221																					
4710	-0.011208	-0.046793	0.08768	0.007946																					
4720	0.012177	0.085774	0.058744	0.00995																					
4730	-0.046628	-0.029902	-0.027659	0.107794																					
4740	0.020871	-0.04395	0.024311	0.058858																					
4750	0.017811	0.038704	0.031631	0.050812																					
4760	0.016102	-0.002111	-0.05558	0.047224																					
4770	0.059747	0.013751	0.00915	0.088624																					
4780	-0.026284	0.030089	-0.014646	0.000553																					
4790	-0.073164	0.017262	-0.001637	0.026222																					
4800	-0.071183	0.113235	0.045842	0.107777																					
4810	-0.041448	-0.003951	0.004837	0.035067																					
4820	-0.00167	-0.029313	-0.066229	0.036315																					
4830	-0.060102	-0.003263	-0.032069	0.051306																					
4840	0.05279	0.03314	-0.000859	0.086344																					
4850	0.066995	-0.038924	-0.034709	0.037502																					
4860	-0.021316	0.105901	-0.00427	-0.01383																					
4870	-0.034649	0.019013	0.000772	0.079466																					
4880	-0.041703	0.018268	0.035701	0.050566																					
4890	-0.026331	-0.025549	0.008037	0.031038																					
4900	0.005776	-0.110492	-0.00479	0.075168																					
4910	0.073988	-0.033164	-0.070322	0.012658																					
4920	0.015423	-0.015136	-0.061993	0.070218																					
4930	0.023077	0.061004	-0.04333	0.067221																					
4940	0.071135	0.073785	-0.034405	0.17712																					
4950	0.018012	0.053198	-0.00525	0.121397																					
4960	0.027409	-0.034235	0.065961	0.118915																					
4970	0.052551	0.036237	0.002479	0.096135																					
4980	0.016429	-0.043121	0.061121	0.12138																					
4990	-0.067104	-0.076792	0.071384	0.065669																					
5000	-0.0228	-0.011537	0.038036	0.012238																					
5010	-0.099251	-0.029474	-0.022102	-0.018211																					
5020	-0.019138	0.016171	0.019554	-0.074944																					
5030	0.002987	-0.025061	0.039837	0.046911																					
5040	0.018408	-0.022532	-0.090133	-0.003066																					
5050	-0.043912	0.044637	0.004566	0.010959																					
5060	0.027999	-0.032402	0.001828	0.070701																					
5070	-0.008922	-0.045045	0.017547	0.039561																					
5080	-0.040557	-0.001232	0.092701	-0.032289																					
5090	0.006709	-0.029713	0.03986	0.065809																					
5100	0.05498	0.046207	0.026668	0.050219																					
5110	0.056095	-0.003188	0.007341	0.075983																					
5120	0.005697	0.037485	-0.025521	0.097045																					
5130	0.054358	-0.052905	-0.000413	0.09485																					
5140	0.031157	-0.020408	-0.048364	0.080481																					
5150	-0.032353	0.030052	-0.037511	-0.101057																					
5160	-0.143628	0.058694	-0.072494	-0.063856																					
5170	-0.061785	0.062716	-0.052534	-0.019309																					
5180	-0.063764	0.007207	-0.047233	-0.022528																					
5190	-0.070412	0.040139	0.000942	-0.043788																					
5200	-0.017079	-0.050908	0.064836	0.054549																					
5210	0.000568	0.016053	-0.05535	-0.06013																					
5220	0.034738	0.023398	0.005628	-0.035761																					
5230	0.07722	0.004759	-0.016669	0.017619																					
5240	-0.000419	0.033147	-0.018476	0.100714																					
5250	0.021427	0.082252	-0.09438	0.118067																					
5260	0.05135	0.026457	-0.003687	0.15221																					
5270	0.084522	-0.031118	-0.038294	0.062824																					
5280	-0.083363	-0.059549	-0.09907	0.028445																					
5290	-0.001833	-0.051628	-0.010344	0.092532																					
5300	0.088486	0.003982	-0.024503	-0.058499																					
5310	0.034978	-0.04005	-0.044888	0.021747																					
5320	0.042644	0.047206	-0.034736	-0.052711																					
5330	0.021765	0.092656	-0.030421	-0.081864																					
5340	0.064868	-0.043075	0.030927	-0.05577																					
5350	0.051292	0.011685	-0.05874	0.019643																					
5360	0.02582	0.082458	0.011252	0.070211																					
5370	0.09847	-0.012014	0.036833	0.007801																					
5380	0.086471	0.022824	-0.008607	-0.02401																					
5390	-0.049154	0.01679	0.049397	-0.067449																					
5400	0.073758	0.001134	0.002089	-0.069731																					
