# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
1000000 35 27000
  1 0.5 764.504 0.624085
  2 1.5 758.524 0.619203
  3 2.5 771.272 0.62961
  4 3.5 770.846 0.629262
  5 4.5 758.822 0.619447
  6 5.5 767.106 0.626209
  7 6.5 766.482 0.6257
  8 7.5 753.338 0.61497
  9 8.5 777.414 0.634624
  10 9.5 772.264 0.63042
  11 10.5 772.948 0.630978
  12 11.5 777.946 0.635058
  13 12.5 784.644 0.640526
  14 13.5 786.992 0.642442
  15 14.5 769.438 0.628113
  16 15.5 747.142 0.609912
  17 16.5 735.6 0.60049
  18 17.5 785.812 0.641479
  19 18.5 783.392 0.639504
  20 19.5 793.218 0.647525
  21 20.5 767.032 0.626149
  22 21.5 759.474 0.619979
  23 22.5 779.978 0.636717
  24 23.5 759.302 0.619838
  25 24.5 766.416 0.625646
  26 25.5 764.094 0.62375
  27 26.5 774.524 0.632264
  28 27.5 772.224 0.630387
  29 28.5 778.036 0.635131
  30 29.5 764.714 0.624256
  31 30.5 785.222 0.640998
  32 31.5 785.314 0.641073
  33 32.5 784.688 0.640562
  34 33.5 779.832 0.636598
  35 34.5 781.446 0.637915
2000000 35 54000
  1 0.5 777.04 0.634318
  2 1.5 770.774 0.629203
  3 2.5 775.288 0.632888
  4 3.5 765.995 0.625302
  5 4.5 764.031 0.623699
  6 5.5 761.482 0.621618
  7 6.5 768.522 0.627365
  8 7.5 748.777 0.611247
  9 8.5 769.022 0.627773
  10 9.5 772.433 0.630558
  11 10.5 772.738 0.630807
  12 11.5 777.816 0.634952
  13 12.5 780.837 0.637418
  14 13.5 782.225 0.638551
  15 14.5 770.9 0.629306
  16 15.5 765.218 0.624668
  17 16.5 762.737 0.622642
  18 17.5 771.001 0.629389
  19 18.5 758.264 0.618991
  20 19.5 783.023 0.639202
  21 20.5 776.128 0.633574
  22 21.5 766.398 0.625631
  23 22.5 778.519 0.635526
  24 23.5 763.824 0.62353
  25 24.5 769.501 0.628164
  26 25.5 762.222 0.622222
  27 26.5 757.939 0.618726
  28 27.5 772.916 0.630952
  29 28.5 776.681 0.634025
  30 29.5 769.438 0.628113
  31 30.5 793.687 0.647908
  32 31.5 772.314 0.63046
  33 32.5 776.895 0.6342
  34 33.5 781.683 0.638109
  35 34.5 783.732 0.639781
3000000 35 81000
  1 0.5 518.027 0.422879
  2 1.5 762.335 0.622315
  3 2.5 789.03 0.644106
  4 3.5 780.631 0.63725
  5 4.5 782.11 0.638457
  6 5.5 780.792 0.637381
  7 6.5 781.719 0.638138
  8 7.5 766.551 0.625756
  9 8.5 779.803 0.636574
  10 9.5 786.033 0.64166
  11 10.5 788.319 0.643525
  12 11.5 793.777 0.647981
  13 12.5 796.916 0.650544
  14 13.5 796.451 0.650164
  15 14.5 787.599 0.642938
  16 15.5 782.947 0.639141
  17 16.5 784.605 0.640494
  18 17.5 792.833 0.647211
  19 18.5 783.147 0.639304
  20 19.5 796.865 0.650502
  21 20.5 791.395 0.646037
  22 21.5 787.02 0.642465
  23 22.5 799.285 0.652478
  24 23.5 790.829 0.645575
  25 24.5 791.38 0.646024
  26 25.5 787.612 0.642949
  27 26.5 786.383 0.641946
  28 27.5 795.985 0.649783
  29 28.5 797.405 0.650943
  30 29.5 789.407 0.644414
  31 30.5 801.329 0.654146
  32 31.5 780.994 0.637546
  33 32.5 782.35 0.638653
  34 33.5 765.643 0.625015
  35 34.5 522.488 0.426521
4000000 35 108000
  1 0.5 388.52 0.317159
  2 1.5 758.856 0.619474
  3 2.5 794.432 0.648516
  4 3.5 788.787 0.643907
  5 4.5 791.979 0.646514
  6 5.5 792.975 0.647327
  7 6.5 793.5 0.647755
  8 7.5 781.866 0.638258
  9 8.5 792.927 0.647287
  10 9.5 796.207 0.649964
  11 10.5 797.951 0.651388
  12 11.5 801.467 0.654259
  13 12.5 804.12 0.656424
  14 13.5 803.731 0.656107
  15 14.5 794.336 0.648438
  16 15.5 796.923 0.650549
  17 16.5 795.734 0.649578
  18 17.5 801.754 0.654493
  19 18.5 792.5 0.646939
  20 19.5 802.014 0.654706
  21 20.5 800.463 0.653439
  22 21.5 797.735 0.651212
  23 22.5 806.838 0.658643
  24 23.5 797.976 0.651409
  25 24.5 797.46 0.650988
  26 25.5 793.611 0.647845
  27 26.5 792.974 0.647325
  28 27.5 802.293 0.654933
  29 28.5 804.052 0.656369
  30 29.5 797.288 0.650847
  31 30.5 807.083 0.658844
  32 31.5 789.811 0.644744
  33 32.5 789.179 0.644228
  34 33.5 760.795 0.621058
  35 34.5 391.866 0.319891
5000000 35 135000
  1 0.5 310.816 0.253727
  2 1.5 756.593 0.617627
  3 2.5 797.733 0.65121
  4 3.5 793.433 0.647701
  5 4.5 796.057 0.649843
  6 5.5 796.394 0.650118
  7 6.5 797.916 0.65136
  8 7.5 789.748 0.644692
  9 8.5 799.014 0.652257
  10 9.5 801.374 0.654183
  11 10.5 802.508 0.655109
  12 11.5 804.628 0.656839
  13 12.5 805.769 0.65777
  14 13.5 805.908 0.657884
  15 14.5 798.795 0.652077
  16 15.5 801.233 0.654068
  17 16.5 802.019 0.65471
  18 17.5 807.642 0.6593
