0.025000 	 0.000000
0.075000 	 0.000000
0.125000 	 0.000000
0.175000 	 0.000000
0.225000 	 0.000000
0.275000 	 0.000000
0.325000 	 0.000000
0.375000 	 0.000000
0.425000 	 0.000000
0.475000 	 0.000000
0.525000 	 0.000000
0.575000 	 0.000000
0.625000 	 0.000000
0.675000 	 0.000000
0.725000 	 0.000000
0.775000 	 0.000000
0.825000 	 0.000000
0.875000 	 0.000043
0.925000 	 0.022766
0.975000 	 0.403020
1.025000 	 1.336330
1.075000 	 1.891100
1.125000 	 1.803390
1.175000 	 1.470750
1.225000 	 1.151000
1.275000 	 0.911718
1.325000 	 0.747115
1.375000 	 0.638907
1.425000 	 0.570791
1.475000 	 0.532682
1.525000 	 0.517880
1.575000 	 0.523407
1.625000 	 0.547469
1.675000 	 0.588793
1.725000 	 0.644288
1.775000 	 0.708960
1.825000 	 0.776290
1.875000 	 0.840021
1.925000 	 0.895085
1.975000 	 0.932979
2.025000 	 0.946928
2.075000 	 0.939561
2.125000 	 0.916672
2.175000 	 0.882293
2.225000 	 0.842172
2.275000 	 0.802203
2.325000 	 0.767656
2.375000 	 0.742070
2.425000 	 0.727139
2.475000 	 0.723406
