3950	-0.013048	-0.003066	-0.184522	0.206603																		
4000	-0.040393	0.040992	-0.074025	0.096346																		
4050	0.117531	0.217968	-0.0984	0.167063																		
4100	0.000669	0.063833	0.139282	0.016986																		
4150	0.104901	0.010693	-0.032112	-0.259359																		
4200	0.229943	-0.161739	0.027663	-0.268104																		
4250	-0.03824	-0.017122	0.337907	-0.148152																		
4300	0.094989	-0.093956	0.256283	-0.080055																		
4350	0.231721	0.059307	0.059061	-0.113036																		
4400	-0.028976	-0.107082	0.045836	-0.090459																		
4450	0.240015	0.058394	0.09283	0.03784																		
4500	0.095351	-0.103837	0.012978	-0.039868																		
4550	0.074855	-0.094243	-0.088821	-0.06293																		
4600	0.083201	-0.038618	0.03115	0.035528																		
4650	0.017643	0.108303	-0.061655	0.066263																		
4700	0.022023	0.286059	-0.223782	0.071825																		
4750	0.173065	0.123324	-0.050462	-0.048269																		
4800	-0.004912	0.039665	0.118589	0.175084																		
4850	0.017772	-0.060678	-0.0294	0.004974																		
4900	0.121501	-0.101538	0.137154	-0.0317																		
4950	0.107531	0.088872	0.092668	0.082084																		
5000	-0.014228	-0.057783	-0.001121	-0.023897																		
5050	0.123338	0.195988	0.109187	-0.028678																		
5100	0.203337	0.129104	0.036387	0.2062																		
5150	0.228825	0.067797	0.15221	-0.172806																		
5200	-0.2139	0.017202	-0.071825	0.125293																		
5250	0.089363	-0.082204	-0.068133	-0.059003																		
5300	0.123326	0.031332	-0.13725	0.015511																		
5350	-0.168487	-0.058804	0.065215	0.02785																		
5400	-0.092527	0.332466	0.084563	0.019249																		
5450	0.127249	0.128728	-0.078386	0.125285																		
5500	0.148246	0.190039	-0.061584	0.194773																		
5550	0.018937	0.169888	0.054949	0.13734																		
5600	-0.003544	0.029138	0.045532	0.04863																		
5650	0.218848	0.011424	-0.003854	0.16014																		
5700	0.013597	-0.043517	-0.153697	-0.086517																		
5750	0.043327	-0.016757	0.0087	0.260256																		
5800	-0.077872	0.010781	-0.133164	0.039467																		
5850	-0.015485	0.122155	0.034249	-0.049585																		
5900	-0.067664	0.196131	0.064089	0.057543																		
5950	0.119576	0.232955	0.10136	0.145294																		
6000	0.102562	-0.027894	0.125963	-0.154382																		
6050	0.248719	0.090823	0.100839	-0.026839																		
6100	-0.196089	-0.106192	-0.10534	0.164378																		
6150	0.029711	0.046068	0.037079	0.125819																		
6200	-0.041286	-0.109228	0.050759	0.042625																		
6250	0.115018	-0.105141	-0.077013	0.13288																		
6300	0.345257	0.050387	0.023468	-0.133533																		
6350	0.009349	0.174068	0.168444	-0.159388																		
6400	0.074196	-0.036641	-0.03439	0.23496																		
6450	-0.024966	0.19624	0.012306	-0.061872																		
6500	0.098222	0.118529	-0.033547	0.009852																		
6550	0.044965	0.102566	0.134565	-0.148193																		
6600	0.056877	0.121079	0.18383	-0.306159																		
6650	0.160379	-0.010812	-0.08737	-0.11403																		
6700	-0.003463	0.146739	0.053241	-0.133851																		
6750	-0.03959	0.035496	0.014786	-0.017478																		
6800	-0.022849	0.132571	0.061923	0.115061																		
6850	0.168614	0.074633	0.135779	0.057614																		
6900	-0.03907	0.036488	0.141412	0.239701																		
6950	0.083978	0.00964	-0.177498	0.156879																		
7000	0.049163	-0.110081	0.012625	0.058622																		
7050	0.296046	0.12659	0.005973	0.07627																		
7100	0.132985	0.074755	-0.049928	-0.032423																		
7150	0.087104	-0.028863	-0.045445	0.243772																		
7200	0.015277	-0.102858	-0.01917	0.132945																		
7250	-0.096503	-0.154227	0.12805	-0.071785																		
7300	-0.185688	0.022955	0.085238	0.038315																		
7350	-0.195292	0.247302	0.013794	-0.002908																		
7400	-0.054631	0.099807	0.163591	0.072132																		
7450	-0.08414	-0.051556	0.28143	0.127824																		
7500	-0.026295	0.143473	0.166194	0.28979																		
7550	0.087171	0.067171	-0.229191	0.03572																		
7600	0.222714	0.016644	0.114377	-0.073129																		
7650	0.150718	-0.027928	0.186046	0.150445																		
7700	-0.045034	0.112359	-0.169395	0.09551																		
7750	-0.168607	0.064642	0.036089	-0.042022																		
7800	0.023207	0.140695	-0.00214	-0.073811																		
7850	0.089626	-0.070093	-0.196971	-0.22693																		
7900	0.216352	-0.077064	0.188116	0.066224																		
7950	0.170271	0.008483	0.215864	-0.122898																		
8000	-0.145143	-0.019736	-0.057201	-0.24534																		
8050	0.014887	-0.118435	0.161985	-0.043759																		
8100	-0.090155	-0.032244	0.012745	-0.117484																		
8150	0.098908	0.148499	-0.225986	-0.027252																		
8200	0.064854	0.125253	0.022312	-0.181173																		
8250	0.006146	0.145684	0.057966	-0.148079																		
8300	0.067758	0.1221	0.018648	0.063892																		
8350	0.144076	0.311582	0.096403	0.187702																		
8400	-0.004941	0.004731	0.053106	0.043763																		
8450	-0.391739	0.117253	0.033073	-0.133482																		
8500	0.076661	-0.072556	0.06194	0.177324																		
8550	0.057415	0.000058	-0.082148	-0.027722																		
8600	0.009842	-0.041046	0.055846	0.161982																		
8650	0.085296	-0.108507	0.126039	0.084126																		
8700	0.032326	0.081158	-0.161952	0.236759																		
8750	-0.048538	0.029037	-0.00735	-0.031476																		
8800	-0.02903	-0.133708	-0.17854	-0.075605																		
8850	-0.071784	-0.051735	-0.094462	0.065046																		
8900	-0.037257	-0.02292	-0.082284	-0.043342																		
8950	-0.088364	0.088407	0.045348	0.092256																		
9000	0.101783	0.099438	0.015823	0.203464																		
9050	-0.088601	0.114105	-0.066027	0.012714																		
9100	0.080959	0.12854	0.194927	-0.145048																		
9150	0.059094	-0.162622	-0.058669	0.087985																		
9200	0.04531	0.022057	-0.010379	-0.016222																		
9250	-0.023784	0.119727	0.034592	-0.169193																		
9300	0.15633	-0.244658	0.110792	0.124033																		
9350	-0.013698	-0.015398	-0.001473	0.05539																		
9400	0.010029	-0.012289	0.083971	0.09714																		
9450	0.154807	-0.037383	-0.025507	0.092562																		
9500	0.140751	0.14352	-0.241012	0.172707																		
9550	-0.09439	-0.134714	0.318185	0.01452																		
9600	0.184492	0.1513	-0.173357	0.07655																		
9650	0.075472	-0.034339	0.026567	0.153895																		
9700	-0.105367	0.027213	-0.098082	0.019522																		
9750	-0.100902	-0.038297	0.082283	0.102705																		
9800	0.118704	-0.011248	0.158157	-0.18648																		
9850	0.153057	0.146777	0.088572	0.09922																		
9900	-0.01153	-0.034267	-0.003689	0.122702																		
9950	0.007547	0.038443	-0.014604	0.212229																		
10000	-0.041532	0.107278	0.062645	0.008894																		
10050	-0.203055	0.077797	-0.002454	0.172618																		
10100	0.025123	-0.051747	0.216902	0.4049																		
10150	-0.084081	-0.190343	-0.053391	0.194616																		
10200	0.080184	-0.080489	-0.120776	-0.049074																		
10250	0.009507	0.045116	-0.00486	0.10288																		
10300	0.170472	0.055601	-0.035673	-0.081802																		
10350	0.146303	-0.039879	0.009897	-0.084416																		
10400	0.043426	-0.090099	0.175026	-0.194911																		
10450	-0.013141	-0.070193	-0.046249	0.167928																		
10500	0.093744	0.051014	0.206686	0.034737																		
10550	0.030678	-0.030311	-0.014068	0.060474																		
10600	-0.040107	0.030375	-0.024381	0.082469																		
10650	-0.131135	-0.039375	-0.003441	0.103286																		
10700	-0.113249	0.167784	0.049482	0.108341																		
10750	-0.015308	-0.095683	-0.028073	0.114084																		
10800	0.061422	-0.151564	0.033114	-0.06509																		
10850	0.171418	0.295678	0.067565	0.026699																		
10900	-0.031316	-0.010302	0.036355	0.054046																		
10950	-0.109036	-0.090939	0.106504	0.151721																		
11000	-0.060842	0.224364	-0.056807	-0.114612																		
11050	-0.144764	0.083208	0.048181	-0.17528																		
11100	-0.185971	0.118005	0.14556	-0.040719																		
11150	-0.002521	0.165584	0.000814	0.005367																		
11200	-0.043423	0.060851	0.123788	-0.016025																		
11250	-0.101466	-0.120322	0.114548	-0.139781																		
11300	-0.034869	-0.121377	0.047097	-0.081484																		
11350	-0.003699	0.056054	-0.046052	0.127206																		
11400	-0.145008	-0.072145	-0.092907	0.06793																		
11450	-0.102952	0.104841	-0.09718	-0.077255																		
11500	0.024921	0.008506	0.183262	-0.113054																		
11550	-0.082716	0.129827	-0.049414	0.110709																		
11600	0.144488	-0.115349	0.120112	0.343233																		
11650	-0.118678	0.057805	-0.050849	0.280737																		
11700	-0.193378	-0.069753	0.103178	0.007111																		
11750	-0.083512	0.107483	0.067676	-0.198322																		
11800	0.051094	-0.002801	-0.052844	0.09194																		
11850	0.113698	-0.09611	0.23134	0.043874																		
11900	0.036332	-0.073343	0.038763	0.087972																		
11950	0.026265	0.128596	-0.133998	0.014388																		
12000	0.01276	-0.056779	0.048761	0.06212																		
12050	0.132094	0.105867	-0.01019	-0.192308																		
12100	-0.061107	0.088471	-0.021581	-0.0529																		
12150	0.054259	-0.024989	0.005526	0.127406																		
12200	0.141949	-0.019429	0.043111	-0.126735																		
12250	0.000914	0.076681	-0.003598	-0.033504																		
12300	0.045083	-0.09414	-0.081335	-0.05024																		
12350	0.145341	0.031059	0.214457	-0.125181																		
12400	-0.026369	0.071174	-0.068934	-0.08426																		
12450	0.051588	0.01516	-0.039184	-0.22004																		
12500	-0.001067	0.024032	0.130223	0.070299																		
12550	0.070487	0.000895	-0.151752	0.128563																		
12600	0.225345	0.083681	-0.305233	-0.093965																		
12650	0.130125	-0.021548	-0.031188	-0.034578																		
12700	-0.065166	-0.05204	0.013221	-0.025276																		
12750	-0.020085	0.013117	-0.024637	-0.147855																		
12800	-0.007004	0.148508	0.121452	0.016498																		
12850	0.033991	0.0607	0.206731	0.249507																		
12900	-0.01013	0.000243	0.0571	0.112289																		
12950	0.002095	0.034041	-0.076023	-0.162293																		
13000	0.071025	-0.03579	0.02798	0.162373																		
13050	0.190059	-0.011016	0.005203	0.252657																		
13100	0.098152	0.022884	0.068858	-0.147029																		
13150	0.309749	-0.034431	-0.151119	-0.180801																		
13200	0.05304	0.106629	0.013899	0.05914																		
13250	-0.147432	0.102885	0.082175	0.016075																		
13300	0.179388	-0.021354	-0.02802	-0.053728																		
13350	-0.252264	-0.035602	-0.035872	-0.047976																		
13400	-0.060924	0.016128	0.016652	0.049256																		
13450	-0.002046	-0.129879	0.059154	-0.126802																		
13500	0.015611	0.142141	0.132925	0.058077																		
13550	-0.017223	-0.113664	-0.05709	0.13612																		
13600	0.133144	-0.17021	0.142159	0.172016																		
13650	-0.033045	0.060164	0.100531	0.045651																		
13700	0.004002	0.123567	-0.101401	0.195842																		
13750	0.253259	0.009605	-0.253171	-0.034496																		
13800	0.122298	-0.080364	0.08539	-0.05734																		
13850	0.052671	0.04963	0.09186	0.072825																		
13900	-0.118953	0.030848	-0.189937	0.128795																		
13950	-0.074318	-0.209578	0.069218	0.193112																		
14000	0.02613	0.045261	0.018268	-0.224871																		
14050	-0.066926	0.069279	0.128241	-0.043673																		
14100	0.040355	0.067419	0.092253	0.032983																		
14150	0.094227	0.034488	0.076136	-0.029139																		
14200	0.171325	0.028064	-0.074843	0.078973																		
14250	0.205371	-0.151022	-0.116821	0.070995																		
14300	0.008463	0.003857	-0.093784	-0.090673																		
14350	0.062127	0.083668	-0.003027	-0.019703																		
14400	-0.110016	0.169449	0.171858	0.135292																		
14450	0.134211	0.283372	-0.062774	0.029092																		
14500	0.098198	0.057572	0.024511	0.149112																		
14550	0.051794	-0.085375	0.051979	-0.023776																		
14600	-0.008502	-0.025328	0.33767	-0.012707																		
14650	-0.047174	-0.162321	0.173535	0.049873																		
14700	-0.177068	-0.185895	0.091916	0.201234																		
14750	0.03182	-0.116867	0.093456	0.210552																		
14800	-0.177577	-0.249078	0.108514	0.004073																		
14850	0.205245	-0.110806	0.229877	-0.159293																		
14900	0.059797	-0.145893	-0.110047	-0.086092																		
14950	0.11385	-0.083606	0.097622	-0.066131																		
15000	0.023851	-0.026902	0.031116	0.239853																		
15050	0.049597	-0.065044	0.057373	0.145628																		
15100	0.051662	0.077274	0.074188	-0.002021																		
15150	-0.00868	-0.086449	0.251118	0.048538																		
15200	-0.131553	-0.078359	0.04648	-0.065473																		
15250	-0.109849	-0.105711	-0.121228	0.085426																		
15300	-0.15792	-0.034357	0.16379	0.107264																		
15350	-0.180876	0.031585	0.117582	-0.187751																		
15400	0.017034	0.121836	0.042462	-0.076388																		
15450	-0.018345	0.073452	0.180346	0.092954																		
15500	0.000799	0.119983	0.296415	0.088604																		
15550	0.110737	-0.043089	0.097282	0.008455																		
15600	-0.126806	0.120027	-0.003529	-0.01715																		
15650	0.073502	0.109776	0.153409	0.087779																		
15700	-0.23428	0.084461	0.180957	0.000744																		
15750	0.014176	0.227191	-0.00793	-0.137062																		
15800	-0.135626	0.065495	0.121679	0.155422																		
15850	0.049491	-0.035591	0.072517	0.134514																		
15900	0.040776	-0.043272	-0.079607	-0.056664																		
15950	0.013007	0.057369	-0.143767	-0.173502																		
16000	0.147938	0.036915	0.161571	0.013835																		
16050	0.025987	0.024205	-0.048254	0.185415																		
16100	0.088408	-0.05892	-0.017338	0.126346																		
16150	0.056402	0.030174	-0.078496	-0.068787																		
16200	-0.177835	0.083424	0.029369	-0.144549																		
16250	0.169542	0.06746	0.073251	0.161836																		
16300	0.060666	-0.185995	-0.033224	0.10198																		
16350	-0.039414	0.033372	-0.259326	-0.274965																		
16400	0.130577	0.072764	0.104907	0.033473																		
16450	-0.027528	-0.053554	0.104545	-0.179211																		
16500	0.131516	-0.053622	0.078591	-0.222293																		
16550	-0.004819	0.137232	0.007921	-0.076733																		
16600	-0.035266	-0.070404	-0.131745	-0.15633																		
16650	0.054551	0.174725	-0.106176	0.204246																		
16700	0.002664	-0.009959	0.054282	0.004569																		
16750	0.113533	0.010421	-0.036518	0.101767																		
16800	-0.016701	0.105287	-0.041348	0.128916																		
16850	0.000479	0.12858	0.099543	0.116922																		
16900	-0.001143	0.047143	0.033968	-0.0019																		
16950	0.002548	-0.035216	-0.051051	-0.043978																		
17000	0.083393	0.015469	0.252727	-0.069178																		
17050	-0.087922	-0.144741	-0.093942	0.008069																		
17100	0.088183	-0.073395	0.032358	0.036166																		
17150	-0.015943	-0.105175	0.003171	-0.104087																		
17200	-0.072498	0.073307	0.043245	0.156155																		
17250	-0.093383	0.141884	0.123581	0.190729																		
17300	0.091951	-0.107444	0.023279	-0.068304																		
17350	-0.084782	-0.115758	0.066558	-0.008984																		
17400	-0.109895	-0.224678	-0.018105	-0.06589																		
17450	-0.10545	0.060685	0.053301	0.088759																		
17500	-0.025116	0.043043	-0.097144	0.113274																		
17550	-0.136899	0.136533	-0.284926	0.142035																		
17600	0.004624	-0.053976	-0.074936	0.120489																		
17650	-0.092115	0.073699	0.069211	-0.091745																		
17700	-0.153253	0.02783	-0.154722	0.242407																		
17750	0.060521	-0.03804	0.077118	0.106665																		
17800	0.025157	0.144967	0.012549	-0.093622																		
17850	-0.044476	0.080786	-0.043337	-0.051757																		
17900	0.080865	-0.227923	0.001762	-0.118723																		
17950	0.120875	-0.135045	0.099569	0.163753																		
18000	0.079614	-0.107812	-0.157425	0.054228																		
18050	0.022007	0.052677	-0.185183	0.045776																		
18100	0.119689	-0.00814	0.00707	0.076414																		
18150	-0.071549	0.152958	-0.027929	0.159872																		
18200	-0.092172	-0.011688	0.114686	0.092674																		
18250	-0.056586	0.175434	0.060514	0.068383																		
18300	0.076463	0.001071	0.082884	0.013176																		
18350	0.188975	-0.080921	0.100057	0.008106																		
18400	0.097566	-0.03783	0.175605	0.138421																		
18450	0.115084	0.015747	-0.009304	-0.259271																		
18500	0.18365	-0.063298	0.067783	-0.009898																		
18550	-0.029216	-0.058652	-0.068896	0.053982																		
18600	0.218986	0.034743	-0.070428	-0.036339																		
18650	0.016288	-0.028322	0.014963	-0.122656																		
18700	-0.157189	0.004437	-0.074573	-0.208083																		
18750	-0.005448	0.042776	0.019458	-0.131248																		
18800	-0.058193	0.008663	0.006665	0.083037																		
18850	-0.069737	0.12726	0.175307	0.199775																		
18900	0.109884	-0.006242	-0.137913	-0.020981																		
18950	-0.016911	0.123227	-0.01138	0.080118																		
19000	-0.025905	0.184226	0.139893	0.061014																		
19050	0.110609	-0.148815	-0.114903	-0.286835																		
19100	-0.055708	0.068479	-0.057696	0.117395																		
19150	0.023188	-0.085237	-0.118027	0.196998																		
19200	-0.063095	-0.132032	0.083408	0.148201																		
19250	0.18615	-0.066705	-0.003898	0.153574																		
19300	-0.038486	-0.114687	-0.301075	-0.076552																		
19350	0.004472	-0.077532	0.024311	-0.051123																		
19400	0.061227	-0.248936	0.048589	0.043143																		
19450	-0.097144	-0.051243	0.116617	-0.030289																		
19500	0.07204	0.080825	-0.087938	0.059825																		
19550	-0.084047	0.080818	0.027578	-0.181728																		
19600	0.048877	-0.133038	0.160335	0.065099																		
19650	-0.092494	0.024403	0.052685	0.053477																		
19700	0.00498	0.000919	0.011778	0.004133																		
19750	0.081394	-0.047222	0.218986	-0.045658																		
19800	-0.153391	-0.13086	0.072034	-0.268699																		
19850	0.139399	0.048763	-0.00307	-0.003568																		
19900	0.074829	0.076151	-0.207627	0.193508																		
19950	0.002424	0.120681	0.196687	0.021704																		
20000	-0.044363	-0.043863	0.227988	0.067195																		
20050	0.047925	0.098605	-0.19738	-0.126243																		
20100	-0.028539	-0.203134	-0.005028	0.009644																		
20150	-0.110715	-0.088544	0.094177	-0.356533																		
20200	-0.018569	-0.015555	-0.076626	-0.090613																		
20250	-0.024399	0.1559	0.146238	-0.034878																		
20300	0.001382	-0.080916	0.128612	0.239219																		
20350	-0.082517	-0.01819	-0.020532	0.117518																		
20400	0.053687	0.060992	0.019731	-0.061119																		
20450	0.065861	0.015976	0.03875	-0.12899																		
20500	0.048489	-0.176472	0.095236	0.011918																		
20550	-0.045884	0.090305	-0.122246	0.135721																		
20600	-0.025121	0.056545	0.060246	-0.01182																		
20650	0.15107	0.085737	-0.154053	-0.045065																		
20700	-0.026928	0.072287	0.081318	0.05393																		
20750	0.080766	-0.096873	0.079709	-0.065704																		
20800	-0.151872	0.008942	0.138098	0.03369																		
20850	-0.110991	-0.038339	-0.07782	0.088237																		
20900	0.044063	-0.091901	-0.084865	-0.035701																		
20950	-0.012535	-0.021959	-0.101669	-0.002449																		
21000	-0.0617	0.157217	0.043825	0.160912																		
21050	-0.098368	-0.082836	0.226167	0.061386																		
21100	0.049186	-0.143054	-0.104413	-0.156132																		
21150	0.021897	-0.063325	0.043866	-0.217781																		
21200	-0.164622	-0.074027	0.02636	0.031936																		
21250	0.084914	-0.133475	0.179642	-0.098375																		
21300	-0.015264	-0.1109	-0.129612	0.047991																		
21350	-0.096308	-0.166109	-0.211976	-0.1238																		
21400	0.161459	0.150261	-0.091196	-0.094762																		
21450	-0.157224	-0.014454	0.052675	0.034974																		
21500	0.034909	-0.077017	0.040179	0.003834																		
21550	0.014222	-0.02619	-0.097607	0.002615																		
21600	0.017219	0.021519	0.115706	0.08243																		
21650	-0.122185	-0.07456	0.038081	0.193948																		
21700	-0.020279	-0.061616	-0.033486	0.115339																		
21750	0.107782	-0.016164	0.137826	-0.151568																		
21800	-0.041707	0.067589	-0.015117	-0.055953																		
21850	0.079639	-0.192292	0.070315	0.207619																		
21900	0.145731	-0.066883	-0.00768	-0.106245																		
21950	0.060989	0.112941	-0.063899	-0.166863																		
22000	0.092369	0.175598	0.120032	-0.037119																		
22050	0.153594	0.056401	0.027952	0.069666																		
22100	0.083363	-0.061494	-0.303228	0.101786																		
22150	0.223874	0.06375	0.045115	-0.140471																		
22200	-0.017862	-0.249064	-0.133573	0.076865																		
22250	-0.033533	0.027147	-0.088479	0.082112																		
22300	-0.166613	-0.231701	0.042857	-0.075304																		
22350	0.128321	-0.168175	-0.020384	-0.14484																		
22400	0.152003	-0.084944	0.009128	-0.129111																		
22450	0.125034	-0.005706	-0.002486	-0.028622																		
22500	0.075657	-0.07694	0.013668	0.153894																		
22550	-0.156433	-0.056733	-0.039559	-0.000314																		
22600	0.046417	-0.106582	-0.081394	-0.008654																		
22650	-0.096577	0.058005	0.022443	-0.133759																		
22700	-0.036279	-0.044374	-0.20798	-0.051989																		
22750	-0.047413	0.027273	-0.099069	-0.299803																		
22800	0.169247	0.089775	0.027652	-0.045542																		
22850	-0.093804	0.147552	0.046321	0.198642																		
22900	-0.020985	0.262346	0.10723	-0.117734																		
22950	-0.043271	0.066344	-0.096228	-0.070649																		
23000	-0.048488	-0.080874	0.056769	0.182158																		
23050	0.148351	0.10013	0.191192	0.080833																		
23100	0.072859	0.162536	-0.09131	-0.10017																		
23150	0.061082	0.113563	-0.042152	-0.111888																		
23200	-0.043069	-0.084915	0.081733	0.046243																		
23250	0.162627	0.067716	-0.008085	0.162602																		
23300	0.069625	-0.286216	0.019801	-0.077449																		
23350	0.106827	-0.004942	-0.340504	0.14312																		
23400	0.029838	0.099347	0.020131	0.097665																		
23450	-0.080365	0.158204	0.003989	-0.050933																		
23500	0.092539	-0.119622	0.138518	-0.231602																		
23550	0.143348	0.053365	-0.1453	0.019766																		
23600	-0.087183	-0.075097	-0.080125	-0.123867																		
23650	-0.001884	0.207713	0.186073	-0.24499																		
23700	-0.099842	-0.146558	-0.099896	-0.043977																		
23750	0.025207	0.126039	-0.007873	0.046998																		
23800	0.029061	-0.034553	0.00845	-0.230353																		
23850	-0.000342	0.034034	0.019731	-0.065594																		
23900	0.018824	0.024611	0.104909	-0.102027																		
23950	0.058733	-0.06233	0.153606	-0.129316																		
24000	0.033445	-0.05978	-0.069507	0.002854																		
24050	0.021438	-0.009816	-0.044425	0.043561																		
24100	0.228707	-0.016855	0.062286	-0.2606																		
24150	-0.040619	0.190021	-0.313186	-0.126036																		
24200	-0.029337	0.036145	0.028538	-0.022339																		
24250	-0.135238	-0.016288	-0.020582	-0.049482																		
24300	0.170104	0.094584	-0.199814	-0.272674																		
24350	0.055066	0.181785	-0.075606	-0.072434																		
24400	0.107386	0.096056	0.115406	0.004605																		
24450	0.104209	-0.05136	0.237573	0.050461																		
24500	-0.041274	0.068581	0.127235	-0.105856																		
24550	-0.114069	0.156031	-0.097351	-0.049545																		
24600	0.044937	-0.098422	0.12869	0.027613																		
24650	0.09451	-0.051454	-0.048706	-0.118685																		
24700	0.037704	0.199191	0.083541	-0.032309																		
24750	0.100383	0.263659	0.022228	0.040758																		
24800	0.027218	0.056348	-0.215759	-0.194338																		
24850	0.025296	0.213861	-0.039097	-0.07001																		
24900	0.025131	-0.055246	-0.102787	0.083139																		
24950	0.178076	0.121648	-0.009874	-0.068647																		
25000	0.048703	-0.089765	0.329194	0.15031																		
25050	-0.044608	-0.062206	-0.102289	0.070925																		
25100	-0.017855	-0.054696	0.158348	-0.08304																		
25150	-0.013876	0.087447	-0.037415	-0.078682																		
25200	-0.038585	-0.050718	0.032352	-0.218671																		
25250	-0.004431	0.096994	0.080557	-0.060451																		
25300	0.090629	-0.085859	0.060419	-0.173392																		
25350	0.104851	-0.048166	0.218469	-0.017645																		
25400	0.030639	0.184439	0.220764	0.028807																		
25450	0.024833	-0.032724	0.033441	-0.022207																		
25500	0.10402	-0.082816	0.054015	0.038624																		
25550	0.098081	0.072359	-0.078078	0.112649																		
25600	0.153628	0.01601	0.116462	0.001934																		
25650	-0.024589	0.062335	-0.077164	-0.097417																		
25700	0.117097	0.0228	-0.053072	-0.213035																		
25750	-0.108845	0.297818	0.018271	-0.068461																		
25800	-0.062143	0.045247	0.008175	-0.039788																		
25850	0.035651	-0.000937	0.049066	-0.142426																		
25900	0.001675	0.066228	0.018505	-0.033303																		
25950	0.091688	0.065519	-0.109065	-0.08122																		
26000	-0.033906	-0.044113	-0.014795	-0.032944																		
26050	0.010517	-0.059899	-0.136986	0.126543																		
26100	0.003074	0.27715	0.146339	-0.027544																		
26150	0.263518	0.193924	0.233462	-0.137671																		
26200	0.255892	-0.03613	0.07963	0.090683																		
