# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 30.6979
20000 30.7133
30000 30.733
40000 30.7462
50000 30.754
60000 30.7599
70000 30.7597
80000 30.7541
90000 30.75
100000 30.7484
110000 30.7448
120000 30.7438
130000 30.7439
140000 30.7457
150000 30.7489
160000 30.7512
170000 30.754
180000 30.7554
190000 30.7547
200000 30.7568
210000 30.758
220000 30.7598
230000 30.7605
240000 30.7611
250000 30.759
260000 30.755
270000 30.7491
280000 30.7437
290000 30.7385
300000 30.7346
310000 30.7314
320000 30.7275
330000 30.7254
340000 30.7243
350000 30.7237
360000 30.7232
370000 30.7217
380000 30.7198
390000 30.718
400000 30.7161
410000 30.713
420000 30.7106
430000 30.7087
440000 30.7067
450000 30.7047
460000 30.7028
470000 30.7005
480000 30.6992
490000 30.6979
500000 30.6971
510000 30.6969
520000 30.6964
530000 30.696
540000 30.6961
550000 30.6966
560000 30.697
570000 30.698
580000 30.6987
590000 30.6997
600000 30.7005
610000 30.7014
620000 30.7024
630000 30.7041
640000 30.7063
650000 30.709
660000 30.7116
670000 30.7138
680000 30.7164
690000 30.7191
700000 30.7218
710000 30.725
720000 30.7284
730000 30.7319
740000 30.7355
750000 30.7391
760000 30.7424
770000 30.7454
780000 30.7484
790000 30.7511
800000 30.7535
810000 30.7557
820000 30.7579
830000 30.7596
840000 30.7611
850000 30.7625
860000 30.7637
870000 30.7648
880000 30.7664
890000 30.7682
900000 30.7698
910000 30.7717
920000 30.7733
930000 30.7747
940000 30.7762
950000 30.7775
960000 30.7791
970000 30.7803
980000 30.7815
990000 30.7829
1000000 30.7845
1010000 30.786
1020000 30.7873
1030000 30.7884
1040000 30.7891
1050000 30.7897
1060000 30.7906
1070000 30.7916
1080000 30.7925
1090000 30.7936
1100000 30.7946
1110000 30.796
1120000 30.7975
1130000 30.799
1140000 30.8002
1150000 30.8016
1160000 30.803
1170000 30.8049
1180000 30.8068
1190000 30.8089
1200000 30.8105
1210000 30.8122
1220000 30.814
1230000 30.8153
1240000 30.8164
1250000 30.8173
1260000 30.8181
1270000 30.8188
1280000 30.8195
1290000 30.8206
1300000 30.8216
1310000 30.8227
1320000 30.8238
1330000 30.8248
1340000 30.8256
1350000 30.8264
1360000 30.8272
1370000 30.8279
1380000 30.8284
1390000 30.8289
1400000 30.8296
1410000 30.8301
1420000 30.8305
1430000 30.8305
1440000 30.8307
1450000 30.8308
1460000 30.8311
1470000 30.8318
1480000 30.8325
1490000 30.8333
1500000 30.8344
1510000 30.8355
1520000 30.8365
1530000 30.8378
1540000 30.8392
1550000 30.8405
1560000 30.8419
1570000 30.8429
1580000 30.844
1590000 30.8451
1600000 30.8464
1610000 30.8475
1620000 30.8485
1630000 30.8499
1640000 30.8516
1650000 30.8532
1660000 30.8551
1670000 30.8575
1680000 30.8601
1690000 30.8626
1700000 30.8651
1710000 30.8677
1720000 30.8701
1730000 30.8721
1740000 30.8741
1750000 30.8759
1760000 30.8774
1770000 30.8789
1780000 30.8807
1790000 30.8825
1800000 30.8846
1810000 30.8869
1820000 30.8895
1830000 30.892
1840000 30.8945
1850000 30.8969
1860000 30.8994
1870000 30.9018
1880000 30.904
1890000 30.9061
1900000 30.9083
1910000 30.9106
1920000 30.9129
1930000 30.9151
1940000 30.9174
1950000 30.9195
1960000 30.9218
1970000 30.9241
1980000 30.9264
1990000 30.9286
2000000 30.9309
2010000 30.9332
2020000 30.9356
2030000 30.938
2040000 30.9404
2050000 30.9428
2060000 30.9451
2070000 30.9475
2080000 30.9497
2090000 30.9521
2100000 30.9545
2110000 30.9568
2120000 30.9591
2130000 30.9615
2140000 30.964
2150000 30.9664
