# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 29.5566
20000 29.5483
30000 29.5332
40000 29.5211
50000 29.5186
60000 29.5135
70000 29.5132
80000 29.5131
90000 29.5118
100000 29.5135
110000 29.5165
120000 29.5224
130000 29.5271
140000 29.5299
150000 29.5311
160000 29.5297
170000 29.5288
180000 29.5296
190000 29.5321
200000 29.5352
210000 29.5381
220000 29.5407
230000 29.5429
240000 29.5454
250000 29.5481
260000 29.5507
270000 29.5532
280000 29.5557
290000 29.5575
300000 29.5596
310000 29.5634
320000 29.567
330000 29.5704
340000 29.5739
350000 29.5762
360000 29.5774
370000 29.5784
380000 29.5794
390000 29.5805
400000 29.5816
410000 29.5826
420000 29.5839
430000 29.5864
440000 29.5887
450000 29.5909
460000 29.5931
470000 29.5957
480000 29.5982
490000 29.6009
500000 29.6033
510000 29.6062
520000 29.6093
530000 29.6119
540000 29.614
550000 29.6159
560000 29.6175
570000 29.6188
580000 29.6204
590000 29.622
600000 29.6235
610000 29.6249
620000 29.6267
630000 29.6282
640000 29.6292
650000 29.63
660000 29.6309
670000 29.6316
680000 29.6319
690000 29.6315
700000 29.6315
710000 29.6319
720000 29.632
730000 29.6318
740000 29.6319
750000 29.6322
760000 29.6323
770000 29.6323
780000 29.6318
790000 29.6312
800000 29.6307
810000 29.6302
820000 29.6294
830000 29.6288
840000 29.6286
850000 29.6286
860000 29.6287
870000 29.6288
880000 29.6288
890000 29.6284
900000 29.6283
910000 29.6284
920000 29.6287
930000 29.6288
940000 29.6289
950000 29.6288
960000 29.6287
970000 29.6287
980000 29.6288
990000 29.6285
1000000 29.6283
1010000 29.628
1020000 29.6275
1030000 29.6269
1040000 29.6264
1050000 29.6264
1060000 29.6267
1070000 29.6267
1080000 29.6267
1090000 29.6267
1100000 29.6268
1110000 29.627
1120000 29.6272
1130000 29.6275
1140000 29.6279
1150000 29.6282
1160000 29.6281
1170000 29.6277
1180000 29.6275
1190000 29.6273
1200000 29.6271
1210000 29.6269
1220000 29.627
1230000 29.6272
1240000 29.6274
1250000 29.6274
1260000 29.6275
1270000 29.6278
1280000 29.6282
1290000 29.6284
1300000 29.6285
1310000 29.6288
1320000 29.6292
1330000 29.6295
1340000 29.63
1350000 29.6304
1360000 29.6311
1370000 29.6316
1380000 29.6322
1390000 29.6327
1400000 29.6331
1410000 29.6337
1420000 29.6341
1430000 29.6344
1440000 29.6349
1450000 29.6353
1460000 29.6356
1470000 29.6361
1480000 29.6366
1490000 29.6371
1500000 29.6376
1510000 29.6381
1520000 29.6386
1530000 29.639
1540000 29.6395
1550000 29.6399
1560000 29.6404
1570000 29.641
1580000 29.6419
1590000 29.6426
1600000 29.6433
1610000 29.6439
1620000 29.6444
1630000 29.6447
1640000 29.6451
1650000 29.6455
1660000 29.6459
1670000 29.6464
1680000 29.6468
1690000 29.6472
1700000 29.6475
1710000 29.648
1720000 29.6484
1730000 29.6489
1740000 29.6493
1750000 29.6496
1760000 29.6499
1770000 29.65
1780000 29.6504
1790000 29.6506
1800000 29.6508
1810000 29.6509
1820000 29.6509
1830000 29.651
1840000 29.6512
1850000 29.6515
1860000 29.6521
1870000 29.6526
1880000 29.6528
1890000 29.6532
1900000 29.6536
1910000 29.654
1920000 29.6545
1930000 29.6548
1940000 29.655
1950000 29.6552
1960000 29.6554
1970000 29.6556
1980000 29.6558
1990000 29.6558
2000000 29.6557
2010000 29.6555
2020000 29.6555
2030000 29.6556
2040000 29.656
2050000 29.6565
2060000 29.6571
2070000 29.6578
2080000 29.6584
2090000 29.6589
2100000 29.6595
2110000 29.66
2120000 29.6605
2130000 29.661
2140000 29.6614
2150000 29.6619
2160000 29.6623
2170000 29.6625
2180000 29.6626
2190000 29.6627
2200000 29.6629
2210000 29.663
2220000 29.663
2230000 29.6629
2240000 29.663
2250000 29.6632
2260000 29.6635
2270000 29.6639
2280000 29.6641
2290000 29.6643
2300000 29.6644
2310000 29.6646
2320000 29.665
2330000 29.6655
2340000 29.666
2350000 29.6665
2360000 29.667
2370000 29.6672
2380000 29.6675
2390000 29.6679
2400000 29.6682
2410000 29.6685
2420000 29.6687
2430000 29.6689
2440000 29.6692
2450000 29.6695
2460000 29.6698
2470000 29.6701
2480000 29.6702
2490000 29.6703
2500000 29.6705
2510000 29.6708
2520000 29.6711
2530000 29.6714
2540000 29.6716
2550000 29.6719
2560000 29.6721
2570000 29.6723
2580000 29.6726
2590000 29.6729
2600000 29.6732
2610000 29.6735
2620000 29.6739
2630000 29.6745
2640000 29.675
2650000 29.6754
2660000 29.6756
2670000 29.676
2680000 29.6763
2690000 29.6766
2700000 29.677
2710000 29.6775
2720000 29.678
2730000 29.6786
2740000 29.6792
2750000 29.6796
2760000 29.6799
2770000 29.6802
2780000 29.6803
2790000 29.6807
2800000 29.681
2810000 29.6814
2820000 29.6816
2830000 29.6819
2840000 29.682
2850000 29.6822
2860000 29.6823
2870000 29.6824
2880000 29.6826
2890000 29.6828
2900000 29.6831
2910000 29.6835
2920000 29.6838
2930000 29.6842
2940000 29.6845
2950000 29.6849
2960000 29.6852
2970000 29.6855
2980000 29.686
2990000 29.6864
3000000 29.6867
3010000 29.687
3020000 29.6874
3030000 29.6879
3040000 29.6882
3050000 29.6885
3060000 29.6889
3070000 29.6892
3080000 29.6895
3090000 29.6899
3100000 29.6903
3110000 29.6908
3120000 29.6914
3130000 29.6919
3140000 29.6925
3150000 29.693
3160000 29.6936
3170000 29.6942
3180000 29.6947
3190000 29.6953
3200000 29.6959
3210000 29.6964
3220000 29.697
3230000 29.6976
3240000 29.6983
3250000 29.699
3260000 29.6998
3270000 29.7007
3280000 29.7015
3290000 29.7022
3300000 29.7027
3310000 29.7032
3320000 29.7037
3330000 29.7043
3340000 29.705
3350000 29.7056
3360000 29.7063
3370000 29.7069
3380000 29.7075
3390000 29.7081
3400000 29.7086
3410000 29.7092
3420000 29.7098
3430000 29.7103
3440000 29.7109
3450000 29.7114
3460000 29.7119
3470000 29.7125
3480000 29.713
3490000 29.7137
3500000 29.7143
3510000 29.715
3520000 29.7156
3530000 29.7162
3540000 29.7167
3550000 29.7172
3560000 29.7178
3570000 29.7184
3580000 29.719
3590000 29.7196
3600000 29.7203
3610000 29.7209
3620000 29.7217
3630000 29.7224
3640000 29.7231
3650000 29.7239
3660000 29.7246
3670000 29.7253
3680000 29.7261
3690000 29.7269
3700000 29.7276
3710000 29.7282
3720000 29.7289
3730000 29.7295
3740000 29.7302
3750000 29.7309
3760000 29.7315
3770000 29.732
3780000 29.7325
3790000 29.733
3800000 29.7336
3810000 29.7342
3820000 29.7347
3830000 29.7351
3840000 29.7354
3850000 29.7358
3860000 29.7362
3870000 29.7366
3880000 29.737
3890000 29.7373
