# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 33.3135
20000 33.2972
30000 33.2924
40000 33.2808
50000 33.2702
60000 33.2603
70000 33.2552
80000 33.2549
90000 33.2513
100000 33.2471
110000 33.2392
120000 33.2335
130000 33.2293
140000 33.2298
150000 33.2346
160000 33.24
170000 33.2466
180000 33.2535
190000 33.2613
200000 33.2684
210000 33.2769
220000 33.2843
230000 33.2918
240000 33.3004
250000 33.3076
260000 33.313
270000 33.3213
280000 33.3318
290000 33.3407
300000 33.349
310000 33.3567
320000 33.3643
330000 33.3724
340000 33.3798
350000 33.3876
360000 33.3951
370000 33.4023
380000 33.4106
390000 33.4182
400000 33.4251
410000 33.4313
420000 33.4376
430000 33.4439
440000 33.4498
450000 33.4548
460000 33.4601
470000 33.4646
480000 33.4688
490000 33.4737
500000 33.4788
510000 33.4842
520000 33.4896
530000 33.4945
540000 33.4984
550000 33.5025
560000 33.5056
570000 33.509
580000 33.5128
590000 33.5165
600000 33.5202
610000 33.5243
620000 33.5294
630000 33.5347
640000 33.5392
650000 33.5439
660000 33.5488
670000 33.5531
680000 33.5566
690000 33.5596
700000 33.5626
710000 33.5651
720000 33.5677
730000 33.57
740000 33.5718
750000 33.5741
760000 33.5759
770000 33.5773
780000 33.5786
790000 33.5803
800000 33.5817
810000 33.5835
820000 33.5852
830000 33.5874
840000 33.5898
850000 33.5925
860000 33.5949
870000 33.5974
880000 33.5993
890000 33.6009
900000 33.6028
910000 33.6052
920000 33.6079
930000 33.611
940000 33.6144
950000 33.6177
960000 33.6212
970000 33.6248
980000 33.6284
990000 33.632
1000000 33.6358
1010000 33.6399
1020000 33.644
1030000 33.6478
1040000 33.6515
1050000 33.6554
1060000 33.6595
1070000 33.6635
1080000 33.6674
1090000 33.671
1100000 33.6745
1110000 33.6775
1120000 33.6804
1130000 33.6832
1140000 33.6857
1150000 33.6883
1160000 33.6908
1170000 33.6932
1180000 33.6954
1190000 33.6976
1200000 33.6999
1210000 33.7023
1220000 33.7051
1230000 33.7077
1240000 33.7098
1250000 33.7124
1260000 33.7154
1270000 33.7181
1280000 33.7207
1290000 33.723
1300000 33.7252
1310000 33.7272
1320000 33.7295
1330000 33.7319
1340000 33.7345
1350000 33.7371
1360000 33.7394
1370000 33.7417
1380000 33.7438
1390000 33.746
1400000 33.7483
1410000 33.7505
1420000 33.7524
1430000 33.7544
1440000 33.7562
1450000 33.7578
1460000 33.7592
1470000 33.7606
1480000 33.7618
1490000 33.7627
1500000 33.7641
1510000 33.7652
1520000 33.7662
1530000 33.767
1540000 33.7678
1550000 33.7687
1560000 33.7694
1570000 33.77
1580000 33.7707
1590000 33.7712
1600000 33.7717
1610000 33.7723
1620000 33.7727
1630000 33.7732
1640000 33.7737
1650000 33.7743
1660000 33.775
1670000 33.7757
1680000 33.7763
1690000 33.7772
1700000 33.778
1710000 33.7788
1720000 33.7794
1730000 33.7799
1740000 33.7804
1750000 33.7811
1760000 33.7819
1770000 33.7826
1780000 33.7833
1790000 33.7841
1800000 33.7849
1810000 33.7857
1820000 33.7866
1830000 33.7875
1840000 33.7884
1850000 33.7893
1860000 33.7901
1870000 33.7907
1880000 33.7915
1890000 33.7926
1900000 33.7937
1910000 33.7949
1920000 33.7961
