# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.21354 836.842 0.799003
  2 2.21354 835.64 0.797855
  3 3.21354 838.964 0.801029
  4 4.21354 836.964 0.799119
  5 5.21354 844.024 0.80586
  6 6.21354 829.056 0.791569
  7 7.21354 840.856 0.802835
  8 8.21354 837.638 0.799763
  9 9.21354 835.674 0.797887
  10 10.2135 840.022 0.802039
  11 11.2135 838.542 0.800626
  12 12.2135 835.654 0.797868
  13 13.2135 840.778 0.802761
  14 14.2135 838.084 0.800188
  15 15.2135 838.668 0.800746
  16 16.2135 843.266 0.805136
  17 17.2135 832.984 0.795319
  18 18.2135 829.678 0.792163
  19 19.2135 831.828 0.794215
  20 20.2135 828.414 0.790956
  21 21.2135 828.278 0.790826
  22 22.2135 828.646 0.791177
  23 23.2135 832.262 0.79463
  24 24.2135 830.616 0.793058
  25 25.2135 828.698 0.791227
  26 26.2135 828.178 0.79073
  27 27.2135 831.104 0.793524
  28 28.2135 826.858 0.78947
  29 29.2135 829.274 0.791777
  30 30.2135 831.802 0.794191
  31 31.2135 833.592 0.7959
  32 32.2135 834.226 0.796505
  33 33.2135 302.89 0.289194
9000000 33 54000
  1 1.21354 837.505 0.799636
  2 2.21354 834.531 0.796796
  3 3.21354 834.295 0.796571
  4 4.21354 837.424 0.799558
  5 5.21354 840.618 0.802608
  6 6.21354 828.257 0.790806
  7 7.21354 833.794 0.796092
  8 8.21354 832.347 0.794711
  9 9.21354 831.303 0.793714
  10 10.2135 833.932 0.796224
  11 11.2135 835.887 0.798091
  12 12.2135 837.363 0.7995
  13 13.2135 836.49 0.798667
  14 14.2135 835.175 0.797411
  15 15.2135 837.368 0.799505
  16 16.2135 839.191 0.801245
  17 17.2135 835.256 0.797488
  18 18.2135 830.696 0.793135
  19 19.2135 837.429 0.799563
  20 20.2135 834.547 0.796811
  21 21.2135 830.549 0.792994
  22 22.2135 832.164 0.794536
  23 23.2135 834.637 0.796897
  24 24.2135 833.926 0.796218
  25 25.2135 832.348 0.794712
  26 26.2135 830.818 0.793251
  27 27.2135 834.251 0.796529
  28 28.2135 831.722 0.794114
  29 29.2135 833.429 0.795744
  30 30.2135 833.478 0.795791
  31 31.2135 833.184 0.79551
  32 32.2135 833.209 0.795534
  33 33.2135 302.877 0.289182
10000000 33 81000
  1 1.21354 836.476 0.798653
  2 2.21354 833.327 0.795646
  3 3.21354 833.145 0.795472
  4 4.21354 834.375 0.796648
  5 5.21354 836.761 0.798925
  6 6.21354 829.363 0.791862
  7 7.21354 834.358 0.796631
  8 8.21354 833.899 0.796192
  9 9.21354 832.514 0.79487
  10 10.2135 834.659 0.796918
  11 11.2135 838.793 0.800865
  12 12.2135 839.658 0.801691
  13 13.2135 835.155 0.797392
  14 14.2135 834.153 0.796436
  15 15.2135 837.339 0.799477
  16 16.2135 837.741 0.799861
  17 17.2135 834.159 0.796441
  18 18.2135 829.625 0.792112
  19 19.2135 835.553 0.797772
  20 20.2135 832.956 0.795292
  21 21.2135 832.175 0.794546
  22 22.2135 833.184 0.79551
  23 23.2135 834.893 0.797142
  24 24.2135 833.892 0.796186
  25 25.2135 831.624 0.794021
  26 26.2135 830.702 0.79314
  27 27.2135 832.607 0.794959
  28 28.2135 832.136 0.794509
  29 29.2135 834.484 0.796751
  30 30.2135 834.418 0.796688
  31 31.2135 836.111 0.798305
  32 32.2135 836.363 0.798546
  33 33.2135 303.401 0.289682
11000000 33 108000
  1 1.21354 836.584 0.798756
  2 2.21354 831.673 0.794067
  3 3.21354 831.738 0.794129
  4 4.21354 833.614 0.795921
  5 5.21354 835.827 0.798033
  6 6.21354 830.435 0.792885
  7 7.21354 832.889 0.795228
  8 8.21354 832.652 0.795003
  9 9.21354 832.811 0.795154
  10 10.2135 836.505 0.79868
  11 11.2135 837.894 0.800008
  12 12.2135 840.381 0.802382
  13 13.2135 836.942 0.799099
  14 14.2135 836.038 0.798235
  15 15.2135 837.787 0.799905
  16 16.2135 836.987 0.799141
  17 17.2135 834.525 0.796791
  18 18.2135 831.003 0.793428
  19 19.2135 835.861 0.798066
  20 20.2135 831.951 0.794333
  21 21.2135 831.533 0.793933
  22 22.2135 832.343 0.794707
  23 23.2135 834.582 0.796845
  24 24.2135 832.504 0.794861
  25 25.2135 830.966 0.793392
  26 26.2135 831.563 0.793962
  27 27.2135 833.324 0.795644
