# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 32.9498
20000 32.9463
30000 32.9526
40000 32.9583
50000 32.9595
60000 32.9594
70000 32.9615
80000 32.9737
90000 32.9866
100000 33.0011
110000 33.0146
120000 33.0254
130000 33.0325
140000 33.0374
150000 33.0411
160000 33.0465
170000 33.0528
180000 33.0583
190000 33.066
200000 33.0732
210000 33.0817
220000 33.0899
230000 33.0985
240000 33.109
250000 33.1184
260000 33.1258
270000 33.1332
280000 33.1415
290000 33.1489
300000 33.1547
310000 33.1597
320000 33.1649
330000 33.1699
340000 33.1743
350000 33.1781
360000 33.182
370000 33.186
380000 33.1904
390000 33.1948
400000 33.1995
410000 33.2047
420000 33.2103
430000 33.2155
440000 33.2203
450000 33.2245
460000 33.2289
470000 33.2334
480000 33.2378
490000 33.2427
500000 33.2479
510000 33.2531
520000 33.2582
530000 33.2618
540000 33.2647
550000 33.2685
560000 33.2729
570000 33.2772
580000 33.2815
590000 33.2856
600000 33.2904
610000 33.2951
620000 33.2998
630000 33.3046
640000 33.309
650000 33.3132
660000 33.3177
670000 33.3222
680000 33.3271
690000 33.3324
700000 33.3379
710000 33.3432
720000 33.3486
730000 33.3539
740000 33.3589
750000 33.3641
760000 33.3688
770000 33.3732
780000 33.3772
790000 33.3819
800000 33.3869
810000 33.392
820000 33.3969
830000 33.4016
840000 33.4065
850000 33.4114
860000 33.4156
870000 33.4195
880000 33.4233
890000 33.4269
900000 33.4304
910000 33.4343
920000 33.438
930000 33.4416
940000 33.4457
950000 33.4494
960000 33.4524
970000 33.4554
980000 33.4584
990000 33.4609
1000000 33.4635
1010000 33.4663
1020000 33.4693
1030000 33.4724
1040000 33.4755
1050000 33.4784
1060000 33.4813
1070000 33.484
1080000 33.4863
1090000 33.4887
1100000 33.4909
1110000 33.4929
1120000 33.4945
1130000 33.4962
1140000 33.4979
1150000 33.5
1160000 33.502
1170000 33.5043
1180000 33.5063
1190000 33.508
1200000 33.5097
1210000 33.5115
1220000 33.5133
1230000 33.5149
1240000 33.5165
1250000 33.5184
1260000 33.5202
1270000 33.5221
1280000 33.5238
1290000 33.5252
1300000 33.5266
1310000 33.5282
1320000 33.5301
1330000 33.532
1340000 33.5335
1350000 33.5347
1360000 33.5359
1370000 33.5372
1380000 33.5385
1390000 33.5399
1400000 33.5412
1410000 33.5424
1420000 33.5437
1430000 33.5451
1440000 33.5466
1450000 33.5481
1460000 33.5493
1470000 33.5505
1480000 33.5521
1490000 33.554
1500000 33.5558
1510000 33.5575
1520000 33.5593
1530000 33.5613
1540000 33.5631
1550000 33.5654
1560000 33.5676
1570000 33.5698
1580000 33.572
1590000 33.5743
1600000 33.5767
1610000 33.5794
1620000 33.5821
1630000 33.5848
1640000 33.5875
1650000 33.59
1660000 33.5928
1670000 33.5957
1680000 33.5984
1690000 33.6011
1700000 33.6039
1710000 33.6068
1720000 33.6101
1730000 33.6133
1740000 33.6166
1750000 33.62
1760000 33.6236
1770000 33.627
1780000 33.6303
1790000 33.6336
1800000 33.637
1810000 33.6408
1820000 33.6445
1830000 33.6481
1840000 33.6519
1850000 33.6555
1860000 33.6591
1870000 33.6627
1880000 33.6663
1890000 33.6701
1900000 33.6738
1910000 33.6776
1920000 33.6813
1930000 33.6851
1940000 33.6886
1950000 33.6919
1960000 33.6951
1970000 33.6985
1980000 33.7019
1990000 33.7051
2000000 33.7083
2010000 33.7116
2020000 33.7148
2030000 33.7179
2040000 33.7212
2050000 33.7243
2060000 33.7274
2070000 33.7306
2080000 33.734
2090000 33.7376
2100000 33.7413
2110000 33.7448
2120000 33.7481
2130000 33.7515
