# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.21354 830.28 0.792737
  2 2.21354 831.256 0.793669
  3 3.21354 842.422 0.80433
  4 4.21354 834.966 0.797211
  5 5.21354 833.6 0.795907
  6 6.21354 839.714 0.801745
  7 7.21354 834.072 0.796358
  8 8.21354 834.08 0.796366
  9 9.21354 835.008 0.797252
  10 10.2135 831.882 0.794267
  11 11.2135 835.212 0.797446
  12 12.2135 837.94 0.800051
  13 13.2135 834.348 0.796621
  14 14.2135 827.984 0.790545
  15 15.2135 832.184 0.794555
  16 16.2135 831.496 0.793898
  17 17.2135 834.832 0.797084
  18 18.2135 836.02 0.798218
  19 19.2135 830.916 0.793345
  20 20.2135 831.586 0.793984
  21 21.2135 830.848 0.79328
  22 22.2135 830.304 0.79276
  23 23.2135 834.436 0.796705
  24 24.2135 837.322 0.799461
  25 25.2135 839.714 0.801745
  26 26.2135 835.706 0.797918
  27 27.2135 834.432 0.796702
  28 28.2135 833.97 0.796261
  29 29.2135 833.234 0.795558
  30 30.2135 837.144 0.799291
  31 31.2135 833.904 0.796197
  32 32.2135 835.596 0.797813
  33 33.2135 303.592 0.289865
9000000 33 54000
  1 1.21354 830.674 0.793114
  2 2.21354 832.68 0.795029
  3 3.21354 837.677 0.7998
  4 4.21354 832.428 0.794788
  5 5.21354 832.091 0.794466
  6 6.21354 838.382 0.800473
  7 7.21354 835.937 0.798139
  8 8.21354 832.175 0.794547
  9 9.21354 834.903 0.797151
  10 10.2135 835.508 0.797729
  11 11.2135 832.173 0.794545
  12 12.2135 834.365 0.796638
  13 13.2135 834.988 0.797232
  14 14.2135 831.588 0.793986
  15 15.2135 832.362 0.794725
  16 16.2135 832.5 0.794857
  17 17.2135 835.24 0.797473
  18 18.2135 836.422 0.798602
  19 19.2135 833.162 0.795489
  20 20.2135 834.684 0.796942
  21 21.2135 831.231 0.793645
  22 22.2135 831.809 0.794197
  23 23.2135 835.344 0.797572
  24 24.2135 837.151 0.799298
  25 25.2135 838.41 0.8005
  26 26.2135 835.826 0.798033
  27 27.2135 836.898 0.799056
  28 28.2135 834.446 0.796715
  29 29.2135 835.534 0.797754
  30 30.2135 835.519 0.797739
  31 31.2135 830.67 0.79311
  32 32.2135 833.979 0.796269
  33 33.2135 303.244 0.289532
10000000 33 81000
  1 1.21354 832.795 0.795139
  2 2.21354 834.187 0.796468
  3 3.21354 837.666 0.799789
  4 4.21354 834.61 0.796872
  5 5.21354 834.552 0.796816
  6 6.21354 838.203 0.800302
  7 7.21354 837.122 0.79927
  8 8.21354 833.092 0.795422
  9 9.21354 834.454 0.796723
  10 10.2135 834.865 0.797115
  11 11.2135 832.849 0.79519
  12 12.2135 834.685 0.796943
  13 13.2135 834.547 0.796812
  14 14.2135 833.207 0.795532
  15 15.2135 833.553 0.795862
  16 16.2135 832.324 0.794689
  17 17.2135 835.443 0.797667
  18 18.2135 836.185 0.798375
  19 19.2135 833.617 0.795923
  20 20.2135 834.971 0.797217
  21 21.2135 834.199 0.796479
  22 22.2135 830.639 0.79308
  23 23.2135 833.347 0.795665
  24 24.2135 836.517 0.798692
  25 25.2135 836.685 0.798853
  26 26.2135 835.083 0.797324
  27 27.2135 836.267 0.798453
  28 28.2135 832.247 0.794616
  29 29.2135 833.417 0.795732
  30 30.2135 834.288 0.796564
  31 31.2135 830.084 0.79255
  32 32.2135 831.983 0.794364
  33 33.2135 302.317 0.288647
11000000 33 108000
  1 1.21354 832.542 0.794897
  2 2.21354 834.453 0.796722
  3 3.21354 837.817 0.799934
  4 4.21354 835.314 0.797544
  5 5.21354 835.335 0.797564
  6 6.21354 837.387 0.799523
  7 7.21354 835.045 0.797287
  8 8.21354 832.3 0.794666
  9 9.21354 835.158 0.797395
  10 10.2135 836.099 0.798293
  11 11.2135 834.113 0.796397
  12 12.2135 834.949 0.797195
  13 13.2135 834.214 0.796493
  14 14.2135 833.395 0.795712
  15 15.2135 834.038 0.796326
  16 16.2135 833.474 0.795787
  17 17.2135 835.668 0.797881
  18 18.2135 834.336 0.796609
  19 19.2135 832.668 0.795018
  20 20.2135 834.731 0.796988
  21 21.2135 833.007 0.795342
  22 22.2135 831.638 0.794034
  23 23.2135 833.729 0.79603
  24 24.2135 835.647 0.797862
  25 25.2135 835.514 0.797735
  26 26.2135 836.062 0.798258
  27 27.2135 836.783 0.798946
  28 28.2135 832.104 0.794479
  29 29.2135 832.625 0.794976
  30 30.2135 833.728 0.796029
  31 31.2135 831.964 0.794345
  32 32.2135 832.448 0.794807
  33 33.2135 301.716 0.288073
12000000 33 135000
  1 1.21354 833.409 0.795725
  2 2.21354 834.33 0.796604
  3 3.21354 837.628 0.799753
  4 4.21354 835.677 0.797891
  5 5.21354 835.584 0.797802
  6 6.21354 836.691 0.798859
  7 7.21354 834.425 0.796695
  8 8.21354 831.765 0.794155
  9 9.21354 835.389 0.797615
  10 10.2135 836.018 0.798216
  11 11.2135 834.095 0.79638
  12 12.2135 834.9 0.797148
  13 13.2135 834.501 0.796768
  14 14.2135 834.814 0.797067
  15 15.2135 833.69 0.795993
  16 16.2135 833.204 0.795529
  17 17.2135 836.138 0.79833
  18 18.2135 834.912 0.79716
  19 19.2135 831.689 0.794082
  20 20.2135 835.051 0.797293
  21 21.2135 832.363 0.794726
  22 22.2135 831.111 0.793531
  23 23.2135 833.592 0.795899
  24 24.2135 835.131 0.797369
  25 25.2135 835.289 0.79752
  26 26.2135 836.112 0.798306
  27 27.2135 836.58 0.798752
  28 28.2135 832.847 0.795188
  29 29.2135 832.952 0.795289
  30 30.2135 832.991 0.795326
  31 31.2135 831.624 0.79402
  32 32.2135 833.11 0.79544
  33 33.2135 302.388 0.288715
