# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.04547 830.34 0.776579
  2 2.04547 828.468 0.774828
  3 3.04547 826.544 0.773029
  4 4.04547 827.532 0.773953
  5 5.04547 822.752 0.769482
  6 6.04547 822.834 0.769559
  7 7.04547 824.334 0.770962
  8 8.04547 824.998 0.771583
  9 9.04547 825.864 0.772393
  10 10.0455 826.696 0.773171
  11 11.0455 822.998 0.769712
  12 12.0455 836.976 0.782785
  13 13.0455 837.166 0.782963
  14 14.0455 828.544 0.774899
  15 15.0455 827.31 0.773745
  16 16.0455 836.348 0.782198
  17 17.0455 833.722 0.779742
  18 18.0455 831.904 0.778042
  19 19.0455 828.102 0.774486
  20 20.0455 826.004 0.772524
  21 21.0455 828.998 0.775324
  22 22.0455 828.256 0.77463
  23 23.0455 823.624 0.770298
  24 24.0455 820.778 0.767636
  25 25.0455 820.282 0.767172
  26 26.0455 825.15 0.771725
  27 27.0455 815.724 0.762909
  28 28.0455 811.094 0.758579
  29 29.0455 818.73 0.765721
  30 30.0455 814.71 0.761961
  31 31.0455 814.482 0.761748
  32 32.0455 830.454 0.776685
  33 33.0455 578.282 0.540841
9000000 33 54000
  1 1.04547 826.147 0.772657
  2 2.04547 823.323 0.770016
  3 3.04547 824.418 0.77104
  4 4.04547 825.756 0.772292
  5 5.04547 822.336 0.769093
  6 6.04547 825.499 0.772051
  7 7.04547 826.854 0.773319
  8 8.04547 825.543 0.772092
  9 9.04547 824.732 0.771334
  10 10.0455 826.185 0.772693
  11 11.0455 829.088 0.775408
  12 12.0455 836.868 0.782684
  13 13.0455 834.218 0.780206
  14 14.0455 829.437 0.775734
  15 15.0455 828.475 0.774835
  16 16.0455 829.241 0.775551
  17 17.0455 829.724 0.776003
  18 18.0455 827.433 0.77386
  19 19.0455 824.171 0.770809
  20 20.0455 824.861 0.771455
  21 21.0455 824.042 0.770689
  22 22.0455 823.843 0.770503
