# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
1000000 34 27000
  1 0.5 790.498 0.692348
  2 1.5 833.484 0.729997
  3 2.5 810.32 0.709709
  4 3.5 806.808 0.706633
  5 4.5 813.86 0.712809
  6 5.5 786.204 0.688587
  7 6.5 788.826 0.690884
  8 7.5 793.274 0.694779
  9 8.5 808.75 0.708334
  10 9.5 792.036 0.693695
  11 10.5 806.82 0.706643
  12 11.5 805.856 0.705799
  13 12.5 788.002 0.690162
  14 13.5 783.172 0.685932
  15 14.5 789.322 0.691318
  16 15.5 817.432 0.715938
  17 16.5 817.89 0.716339
  18 17.5 810.264 0.70966
  19 18.5 803.332 0.703588
  20 19.5 785.41 0.687892
  21 20.5 765.392 0.670359
  22 21.5 789.192 0.691204
  23 22.5 786.462 0.688813
  24 23.5 782.566 0.685401
  25 24.5 774.92 0.678704
  26 25.5 781.412 0.68439
  27 26.5 800.596 0.701192
  28 27.5 801.392 0.701889
  29 28.5 785.74 0.688181
  30 29.5 816.334 0.714976
  31 30.5 822.7 0.720552
  32 31.5 795.154 0.696426
  33 32.5 827.226 0.724516
  34 33.5 639.354 0.55997
2000000 34 54000
  1 0.5 793.749 0.695195
  2 1.5 818.917 0.717238
  3 2.5 809.201 0.708729
  4 3.5 804.86 0.704927
  5 4.5 799.8 0.700495
  6 5.5 785.659 0.68811
  7 6.5 785.998 0.688407
  8 7.5 800.463 0.701076
  9 8.5 820.94 0.71901
  10 9.5 797.898 0.698829
  11 10.5 809.65 0.709122
  12 11.5 788.823 0.690881
  13 12.5 777.383 0.680861
  14 13.5 784.704 0.687273
  15 14.5 793.11 0.694636
  16 15.5 796.319 0.697446
  17 16.5 796.671 0.697754
  18 17.5 805.673 0.705639
  19 18.5 795.924 0.6971
  20 19.5 796.502 0.697606
  21 20.5 769.887 0.674296
  22 21.5 803.078 0.703366
  23 22.5 807.132 0.706917
  24 23.5 788.229 0.690361
  25 24.5 802.506 0.702865
  26 25.5 789.299 0.691298
  27 26.5 805.482 0.705471
  28 27.5 810.029 0.709454
  29 28.5 795.725 0.696926
  30 29.5 813.185 0.712218
  31 30.5 809.579 0.70906
  32 31.5 799.132 0.69991
  33 32.5 802.752 0.70308
  34 33.5 641.741 0.562061
3000000 34 81000
  1 0.5 659.377 0.577507
  2 1.5 815.012 0.713818
  3 2.5 809.773 0.709229
  4 3.5 811.866 0.711063
  5 4.5 811.211 0.710489
  6 5.5 803.402 0.70365
  7 6.5 802.083 0.702494
  8 7.5 812.048 0.711222
  9 8.5 828.801 0.725895
  10 9.5 812.111 0.711278
  11 10.5 816.375 0.715012
  12 11.5 797.961 0.698884
  13 12.5 788.381 0.690493
  14 13.5 795.735 0.696935
  15 14.5 803.175 0.703451
  16 15.5 804.525 0.704633
  17 16.5 801.782 0.702231
  18 17.5 809.937 0.709373
  19 18.5 807.963 0.707644
  20 19.5 810.866 0.710187
  21 20.5 788.61 0.690694
  22 21.5 811.579 0.710811
  23 22.5 812.629 0.711731
  24 23.5 798.725 0.699554
  25 24.5 810.107 0.709522
  26 25.5 804.481 0.704595
  27 26.5 813.493 0.712488
  28 27.5 815.489 0.714236
  29 28.5 804.643 0.704737
  30 29.5 813.61 0.71259
  31 30.5 811.357 0.710617
  32 31.5 805.122 0.705156
  33 32.5 806.995 0.706796
  34 33.5 500.777 0.438599
4000000 34 108000
  1 0.5 594.427 0.520622
  2 1.5 819.973 0.718163
  3 2.5 813.062 0.71211
  4 3.5 814.685 0.713532
  5 4.5 815.972 0.714659
  6 5.5 809.988 0.709418
  7 6.5 808.276 0.707919
  8 7.5 817.022 0.715579
  9 8.5 829.749 0.726725
  10 9.5 818.578 0.716941
  11 10.5 820.93 0.719001
  12 11.5 804.9 0.704962
  13 12.5 795.721 0.696923
  14 13.5 800.898 0.701456
  15 14.5 806.626 0.706473
  16 15.5 810.688 0.710031
  17 16.5 808 0.707676
  18 17.5 810.661 0.710007
  19 18.5 807.38 0.707134
  20 19.5 809.368 0.708875
  21 20.5 795.113 0.69639
  22 21.5 813.327 0.712343
  23 22.5 814.305 0.713199
  24 23.5 804.288 0.704426
  25 24.5 811.231 0.710507
  26 25.5 807.59 0.707318
  27 26.5 816.721 0.715315
  28 27.5 818.223 0.716631
  29 28.5 809.289 0.708806
  30 29.5 815.894 0.71459
  31 30.5 815.451 0.714203
  32 31.5 813.187 0.712219
  33 32.5 816.224 0.71488
  34 33.5 432.252 0.378583
5000000 34 135000
  1 0.5 551.449 0.48298
  2 1.5 820.069 0.718247
  3 2.5 816.191 0.714851
  4 3.5 817.434 0.715939
  5 4.5 816.901 0.715473
  6 5.5 812.292 0.711436
  7 6.5 809.963 0.709396
  8 7.5 816.672 0.715272
  9 8.5 829.227 0.726268
  10 9.5 819.688 0.717913
  11 10.5 820.428 0.718562
  12 11.5 810.207 0.70961
  13 12.5 801.22 0.701738
  14 13.5 807.116 0.706903
  15 14.5 811.568 0.710802
  16 15.5 814.281 0.713178
  17 16.5 811.352 0.710613
  18 17.5 813.955 0.712892
  19 18.5 811.946 0.711133
  20 19.5 814.215 0.71312
  21 20.5 801.902 0.702336
  22 21.5 815.858 0.714559
  23 22.5 815.371 0.714133
  24 23.5 808.279 0.707921
  25 24.5 813.45 0.71245
  26 25.5 810.443 0.709817
  27 26.5 817.072 0.715622
  28 27.5 817.936 0.71638
  29 28.5 811.224 0.710501
  30 29.5 818.102 0.716525
  31 30.5 819.808 0.718019
  32 31.5 818.44 0.716821
  33 32.5 818.356 0.716747
  34 33.5 387.585 0.339461
6000000 34 162000
  1 0.5 524.022 0.458958
  2 1.5 821.56 0.719553
  3 2.5 818.293 0.716692
  4 3.5 819.164 0.717454
  5 4.5 818.197 0.716608
  6 5.5 815.912 0.714607
  7 6.5 815.193 0.713976
  8 7.5 820.519 0.718641
  9 8.5 830.141 0.727069
  10 9.5 821.398 0.719411
  11 10.5 820.13 0.7183
  12 11.5 810.785 0.710116
  13 12.5 805.052 0.705095
  14 13.5 811.165 0.710449
  15 14.5 815.537 0.714278
  16 15.5 815.888 0.714586
  17 16.5 811.71 0.710926
  18 17.5 813.58 0.712564
  19 18.5 813.62 0.712599
  20 19.5 817.343 0.715859
  21 20.5 807.769 0.707475
  22 21.5 819.041 0.717347
  23 22.5 817.798 0.716258
  24 23.5 811.162 0.710446
  25 24.5 815.145 0.713934
  26 25.5 812.875 0.711946
  27 26.5 818.463 0.716841
  28 27.5 817.151 0.715691
  29 28.5 811.035 0.710335
  30 29.5 816.701 0.715297
  31 30.5 817.943 0.716386
  32 31.5 818.43 0.716812
  33 32.5 818.621 0.716979
  34 33.5 358.66 0.314128
7000000 34 189000
  1 0.5 503.235 0.440752
  2 1.5 821.3 0.719325
  3 2.5 819.219 0.717502
  4 3.5 818.833 0.717165
  5 4.5 818.605 0.716965
  6 5.5 817.56 0.71605
  7 6.5 817.526 0.71602
  8 7.5 822.554 0.720424
  9 8.5 831.796 0.728518
  10 9.5 823.878 0.721583
