# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 32.3382
20000 32.3244
30000 32.3313
40000 32.3348
50000 32.3303
60000 32.3334
70000 32.3302
80000 32.327
90000 32.3345
100000 32.3462
110000 32.3527
120000 32.3563
130000 32.3529
140000 32.3502
150000 32.3454
160000 32.3439
170000 32.3434
180000 32.3447
190000 32.3458
200000 32.3489
210000 32.3509
220000 32.3551
230000 32.3625
240000 32.3699
250000 32.3766
260000 32.3826
270000 32.386
280000 32.3894
290000 32.3936
300000 32.3969
310000 32.3997
320000 32.403
330000 32.4071
340000 32.4101
350000 32.4143
360000 32.4183
370000 32.4222
380000 32.4278
390000 32.4339
400000 32.4389
410000 32.4433
420000 32.4476
430000 32.4501
440000 32.4523
450000 32.4543
460000 32.457
470000 32.4589
480000 32.4613
490000 32.4629
500000 32.4643
510000 32.4656
520000 32.467
530000 32.468
540000 32.4692
550000 32.4711
560000 32.4726
570000 32.4739
580000 32.4754
590000 32.4772
600000 32.4782
610000 32.4794
620000 32.4803
630000 32.4805
640000 32.4804
650000 32.4809
660000 32.4816
670000 32.4828
680000 32.4846
690000 32.4853
700000 32.4862
710000 32.4872
720000 32.4885
730000 32.4901
740000 32.4913
750000 32.4919
760000 32.492
770000 32.4923
780000 32.4932
790000 32.4935
800000 32.4939
810000 32.4945
820000 32.4957
830000 32.4968
840000 32.4979
850000 32.4988
860000 32.4995
870000 32.5008
880000 32.5019
890000 32.502
900000 32.5012
910000 32.5003
920000 32.4997
930000 32.499
940000 32.4983
950000 32.4979
960000 32.4974
970000 32.4968
980000 32.4961
990000 32.4951
1000000 32.4937
1010000 32.4922
1020000 32.4903
1030000 32.4884
1040000 32.4862
1050000 32.484
1060000 32.482
1070000 32.4803
1080000 32.4795
1090000 32.4787
1100000 32.4776
1110000 32.477
1120000 32.4765
1130000 32.4764
1140000 32.4764
1150000 32.4767
1160000 32.4772
1170000 32.4776
1180000 32.4778
1190000 32.4785
1200000 32.4794
1210000 32.4805
1220000 32.4819
1230000 32.4836
1240000 32.4855
1250000 32.4877
1260000 32.4901
1270000 32.493
1280000 32.4951
1290000 32.4967
1300000 32.4981
1310000 32.4993
1320000 32.5002
1330000 32.5011
1340000 32.5018
1350000 32.5025
1360000 32.503
1370000 32.5033
1380000 32.5038
1390000 32.5049
1400000 32.5058
1410000 32.5062
