# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
1000000 34 27000
  2 1.5 816.1 0.714771
  3 2.5 815.565 0.714303
  4 3.5 812.219 0.711372
  5 4.5 807.655 0.707374
  6 5.5 800.387 0.701009
  7 6.5 804.507 0.704617
  8 7.5 796.528 0.697629
  9 8.5 794.055 0.695463
  10 9.5 794.722 0.696047
  11 10.5 799.952 0.700628
  12 11.5 794.711 0.696038
  13 12.5 805.131 0.705164
  14 13.5 807.734 0.707444
  15 14.5 810.367 0.70975
  16 15.5 804.189 0.704339
  17 16.5 804.148 0.704303
  18 17.5 802.137 0.702542
  19 18.5 817.805 0.716265
  20 19.5 821.049 0.719105
  21 20.5 809.635 0.709109
  22 21.5 811.368 0.710627
  23 22.5 821.823 0.719784
  24 23.5 813.743 0.712707
  25 24.5 814.48 0.713352
  26 25.5 816.85 0.715428
  27 26.5 810.873 0.710193
  28 27.5 801.095 0.701629
  29 28.5 806.625 0.706473
  30 29.5 790.789 0.692603
  31 30.5 800.836 0.701402
  32 31.5 792.14 0.693786
  33 32.5 802.873 0.703186
  34 33.5 518.245 0.453898
4000000 34 108000
  1 0.5 619.361 0.54246
  2 1.5 817.213 0.715745
  3 2.5 818.006 0.716441
  4 3.5 818.284 0.716684
  5 4.5 814.403 0.713285
  6 5.5 808.729 0.708315
  7 6.5 811.318 0.710583
  8 7.5 803.519 0.703753
  9 8.5 798.844 0.699658
  10 9.5 797.898 0.698829
  11 10.5 803.592 0.703816
  12 11.5 800.372 0.700996
  13 12.5 809.179 0.708709
  14 13.5 810.899 0.710216
  15 14.5 811.619 0.710846
  16 15.5 806.491 0.706355
  17 16.5 810.091 0.709509
  18 17.5 811.896 0.711089
  19 18.5 823.081 0.720885
  20 19.5 822.047 0.71998
  21 20.5 812.114 0.71128
  22 21.5 811.579 0.710811
  23 22.5 821.078 0.719131
  24 23.5 814.048 0.712973
  25 24.5 813.951 0.712889
  26 25.5 817.442 0.715946
  27 26.5 813.939 0.712879
  28 27.5 806.717 0.706554
  29 28.5 812.667 0.711764
  30 29.5 799.212 0.69998
  31 30.5 805.457 0.70545
  32 31.5 795.949 0.697122
  33 32.5 804.168 0.704321
  34 33.5 454.835 0.398362
5000000 34 135000
  1 0.5 585.013 0.512377
  2 1.5 822.821 0.720657
  3 2.5 822.143 0.720064
  4 3.5 821.808 0.71977
  5 4.5 818.82 0.717153
  6 5.5 813.66 0.712634
  7 6.5 816.947 0.715513
  8 7.5 808.884 0.708451
  9 8.5 804.534 0.704642
  10 9.5 802.92 0.703227
  11 10.5 808.731 0.708317
  12 11.5 806.491 0.706355
  13 12.5 810.404 0.709783
  14 13.5 812.482 0.711602
  15 14.5 811.735 0.710948
  16 15.5 807.084 0.706875
  17 16.5 812.162 0.711322
  18 17.5 814.892 0.713713
  19 18.5 821.805 0.719768
  20 19.5 819.375 0.71764
  21 20.5 811.069 0.710365
  22 21.5 807.899 0.707588
  23 22.5 815.466 0.714216
  24 23.5 811.52 0.71076
  25 24.5 812.946 0.712009
  26 25.5 818.481 0.716856
  27 26.5 814.973 0.713784
  28 27.5 806.163 0.706068
  29 28.5 813.914 0.712857
  30 29.5 803.832 0.704026
  31 30.5 810.162 0.70957
  32 31.5 802.481 0.702843
  33 32.5 810.047 0.70947
  34 33.5 418.335 0.366394
6000000 34 162000
  1 0.5 560.108 0.490564
  2 1.5 823.72 0.721445
  3 2.5 824.392 0.722034
  4 3.5 824.797 0.722389
  5 4.5 821.708 0.719683
  6 5.5 816.619 0.715225
  7 6.5 817.173 0.715711
  8 7.5 809.858 0.709304
  9 8.5 805.6 0.705575
  10 9.5 803.922 0.704105
  11 10.5 809.434 0.708933
  12 11.5 809.537 0.709023
  13 12.5 812.424 0.711551
  14 13.5 814.329 0.71322
  15 14.5 814.126 0.713042
  16 15.5 810.477 0.709846
  17 16.5 813.869 0.712817
  18 17.5 817.845 0.716299
  19 18.5 823.911 0.721613
  20 19.5 820.816 0.718902
  21 20.5 813.383 0.712391
  22 21.5 810.451 0.709824
  23 22.5 816.019 0.7147
  24 23.5 811.752 0.710963
  25 24.5 813.076 0.712123
  26 25.5 816.417 0.715049
  27 26.5 813.127 0.712168
  28 27.5 806.196 0.706097
  29 28.5 813.866 0.712814
  30 29.5 806.01 0.705934
  31 30.5 812.106 0.711273
  32 31.5 807.015 0.706814
  33 32.5 813.757 0.712719
  34 33.5 392.161 0.343469
7000000 34 189000
  1 0.5 541.877 0.474596
  2 1.5 824.105 0.721783
  3 2.5 825.167 0.722712
  4 3.5 825.504 0.723008
  5 4.5 822.276 0.720181
  6 5.5 817.215 0.715748
  7 6.5 817.235 0.715765
  8 7.5 810.211 0.709613
  9 8.5 806.937 0.706745
  10 9.5 807.377 0.707131
  11 10.5 810.459 0.709831
  12 11.5 810.023 0.709448
  13 12.5 814.578 0.713438
  14 13.5 816.221 0.714877
  15 14.5 815.244 0.714021
  16 15.5 812.384 0.711517
  17 16.5 814.569 0.71343
  18 17.5 817.538 0.71603
  19 18.5 822.348 0.720244
  20 19.5 818.202 0.716612
  21 20.5 812.366 0.711501
  22 21.5 811.338 0.7106
  23 22.5 818.417 0.716801
  24 23.5 814.891 0.713712
  25 24.5 814.501 0.71337
  26 25.5 817.584 0.716071
  27 26.5 815.647 0.714374
  28 27.5 809.031 0.70858
  29 28.5 815.302 0.714072
  30 29.5 808.388 0.708017
  31 30.5 814.098 0.713017
  32 31.5 809.96 0.709393
  33 32.5 815.398 0.714157
  34 33.5 373.609 0.327221
