# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 0.968009 820.422 0.760083
  2 1.96801 837.232 0.775657
  3 2.96801 830.792 0.769691
  4 3.96801 834.322 0.772961
  5 4.96801 849.394 0.786925
  6 5.96801 856.35 0.793369
  7 6.96801 854.346 0.791512
  8 7.96801 851.092 0.788498
  9 8.96801 850.904 0.788324
  10 9.96801 851.962 0.789304
  11 10.968 861.174 0.797838
  12 11.968 853.78 0.790988
  13 12.968 854.946 0.792068
  14 13.968 859.752 0.796521
  15 14.968 864.18 0.800623
  16 15.968 863.458 0.799954
  17 16.968 860.312 0.79704
  18 17.968 858.024 0.79492
  19 18.968 851.412 0.788794
  20 19.968 837.46 0.775868
  21 20.968 815.278 0.755318
  22 21.968 794.974 0.736507
  23 22.968 784.41 0.72672
  24 23.968 772.128 0.715341
  25 24.968 763.794 0.70762
  26 25.968 768.49 0.711971
  27 26.968 760.052 0.704153
  28 27.968 757.568 0.701852
  29 28.968 755.86 0.70027
  30 29.968 763.118 0.706994
  31 30.968 774.526 0.717563
  32 31.968 794.268 0.735853
  33 32.968 694.22 0.643163
9000000 33 54000
  1 0.968009 845.551 0.783364
  2 1.96801 854.35 0.791516
  3 2.96801 848.016 0.785648
  4 3.96801 845.701 0.783503
  5 4.96801 851.724 0.789083
  6 5.96801 851.479 0.788856
  7 6.96801 844.223 0.782134
  8 7.96801 832.196 0.770991
  9 8.96801 822.535 0.762041
  10 9.96801 815.202 0.755247
  11 10.968 815.95 0.75594
  12 11.968 806.563 0.747244
  13 12.968 797.672 0.739007
  14 13.968 798.041 0.739348
  15 14.968 802.194 0.743196
  16 15.968 803.761 0.744648
  17 16.968 806.742 0.74741
  18 17.968 816.864 0.756787
  19 18.968 827.543 0.766681
  20 19.968 831.148 0.770021
  21 20.968 826.498 0.765713
  22 21.968 823.363 0.762808
  23 22.968 820.348 0.760015
  24 23.968 816.568 0.756513
  25 24.968 810.725 0.7511
  26 25.968 814.076 0.754204
  27 26.968 804.898 0.745701
  28 27.968 800.942 0.742036
  29 28.968 799.042 0.740276
  30 29.968 803.997 0.744866
  31 30.968 817.099 0.757005
  32 31.968 828.351 0.767429
  33 32.968 716.638 0.663932
10000000 33 81000
  1 0.968009 850.413 0.787869
  2 1.96801 857.606 0.794533
  3 2.96801 852.399 0.789708
  4 3.96801 847.734 0.785387
  5 4.96801 847.819 0.785465
  6 5.96801 840.367 0.778561
  7 6.96801 827.563 0.766699
  8 7.96801 813.567 0.753732
  9 8.96801 798.428 0.739707
  10 9.96801 789.649 0.731573
  11 10.968 790.029 0.731926
  12 11.968 782.616 0.725058
  13 12.968 777.881 0.720671
  14 13.968 779.594 0.722258
  15 14.968 788.003 0.730049
  16 15.968 797.209 0.738577
  17 16.968 810.043 0.750468
  18 17.968 822.999 0.762471
  19 18.968 832.185 0.770982
  20 19.968 836.788 0.775246
  21 20.968 833.207 0.771928
  22 21.968 827.899 0.767011
  23 22.968 828.597 0.767657
  24 23.968 832.405 0.771185
  25 24.968 824.909 0.76424
  26 25.968 829.255 0.768266
  27 26.968 823.586 0.763015
  28 27.968 818.66 0.758451
  29 28.968 819.089 0.758849
  30 29.968 822.587 0.76209
  31 30.968 832.788 0.77154
  32 31.968 840.961 0.779112
  33 32.968 723.165 0.66998
11000000 33 108000
  1 0.968009 848.093 0.785719
  2 1.96801 857.251 0.794204
  3 2.96801 854.004 0.791196
  4 3.96801 847.252 0.78494
  5 4.96801 850.57 0.788014
  6 5.96801 843.016 0.781015
  7 6.96801 831.812 0.770636
  8 7.96801 823.153 0.762614
  9 8.96801 811.707 0.752009
  10 9.96801 806.906 0.747562
  11 10.968 806.826 0.747487
  12 11.968 803.37 0.744286
  13 12.968 800.133 0.741287
  14 13.968 802.026 0.74304
  15 14.968 806.491 0.747177
  16 15.968 812.792 0.753014
  17 16.968 817.792 0.757646
  18 17.968 820.375 0.760039
  19 18.968 821.013 0.760631
  20 19.968 819.01 0.758776
  21 20.968 813.269 0.753456
  22 21.968 808.491 0.74903
  23 22.968 806.084 0.7468
  24 23.968 809.888 0.750324
  25 24.968 805.69 0.746435
  26 25.968 810.098 0.750518
  27 26.968 809.214 0.7497
  28 27.968 810.86 0.751225
  29 28.968 815.716 0.755724
  30 29.968 824.795 0.764134
  31 30.968 835.892 0.774416
  32 31.968 843.666 0.781617
  33 32.968 722.748 0.669593
12000000 33 135000
  1 0.968009 835.761 0.774294
  2 1.96801 850.472 0.787924
  3 2.96801 851.893 0.78924
  4 3.96801 849.725 0.787231
  5 4.96801 852.336 0.78965
  6 5.96801 845.141 0.782984
  7 6.96801 834.515 0.77314
  8 7.96801 825.048 0.764369
  9 8.96801 816.578 0.756522
  10 9.96801 815.494 0.755518
  11 10.968 814.528 0.754623
  12 11.968 809.861 0.750299
  13 12.968 809.46 0.749928
  14 13.968 812.269 0.75253
  15 14.968 815.283 0.755322
  16 15.968 821.732 0.761297
  17 16.968 825.19 0.764501
  18 17.968 827.978 0.767084
  19 18.968 828.086 0.767183
  20 19.968 826.308 0.765537
  21 20.968 820.107 0.759792
  22 21.968 815.395 0.755426
  23 22.968 809.156 0.749646
  24 23.968 808.6 0.749131
  25 24.968 802.438 0.743422
  26 25.968 804.318 0.745164
  27 26.968 802.187 0.74319
  28 27.968 803.534 0.744437
  29 28.968 803.151 0.744083
  30 29.968 808.85 0.749362
  31 30.968 817.254 0.757148
  32 31.968 826.823 0.766013
  33 32.968 710.53 0.658273
